index,id,paragraph,question,choices,answer,options,ko,en
1108,Kedu_Society_11,,"다음은 한국사회에 대한 문제이다.
관광 상품으로 개발된 길에 관한 설명으로 옳은 것은?","['A. DMZ의 평화와 생태를 주제로 하는 길은 ‘바우길’이다.', 'B. 지리산의 자연과 역사가 담긴 길은 ‘생태길’이다.', 'C. 백두대간과 동해를 잇는 길은 ‘동해 둘레길’이다.', 'D. 전남 해안선을 따라 걷는 길은 ‘남도 갯길’이다.']",D,"A. DMZ의 평화와 생태를 주제로 하는 길은 ‘바우길’이다.
B. 지리산의 자연과 역사가 담긴 길은 ‘생태길’이다.
C. 백두대간과 동해를 잇는 길은 ‘동해 둘레길’이다.
D. 전남 해안선을 따라 걷는 길은 ‘남도 갯길’이다.
","다음은 한국사회에 대한 문제이다.
관광 상품으로 개발된 길에 관한 설명으로 옳은 것은?
A. DMZ의 평화와 생태를 주제로 하는 길은 ‘바우길’이다.
B. 지리산의 자연과 역사가 담긴 길은 ‘생태길’이다.
C. 백두대간과 동해를 잇는 길은 ‘동해 둘레길’이다.
D. 전남 해안선을 따라 걷는 길은 ‘남도 갯길’이다.
","The following is a problem for Korean society.
Which of the following is correct regarding a road developed as a tourist product?
A. The road with the theme of peace and ecology in the DMZ is ‘Baugil.’
B. The road that contains the nature and history of Jiri Mountain is the ‘Ecological Road’.
C. The road connecting the Baekdudaegan Mountain Range and the East Sea is the ‘East Sea Dullegil’.
D. The walking path along the coastline of Jeollanam-do is called ‘Namdo Gaetgil.’
"
1109,Kedu_Society_12,,"다음은 한국사회에 대한 문제이다.
한국의 고령화 현상과 관련된 내용으로 옳지 않은 것은?","['A. 복지비 지출 증가로 정부의 재정 부담이 커지고 있다.', 'B. 노인의 빈곤, 소외, 자살 등의 사회 문제가 증가되고 있다.', 'C. 2007년 기초노령연금법이 제정되어 현재 시행되고 있다.', 'D. 고령화는']",D,"A. 복지비 지출 증가로 정부의 재정 부담이 커지고 있다.
B. 노인의 빈곤, 소외, 자살 등의 사회 문제가 증가되고 있다.
C. 2007년 기초노령연금법이 제정되어 현재 시행되고 있다.
D. 고령화는
","다음은 한국사회에 대한 문제이다.
한국의 고령화 현상과 관련된 내용으로 옳지 않은 것은?
A. 복지비 지출 증가로 정부의 재정 부담이 커지고 있다.
B. 노인의 빈곤, 소외, 자살 등의 사회 문제가 증가되고 있다.
C. 2007년 기초노령연금법이 제정되어 현재 시행되고 있다.
D. 고령화는
","The following is a problem for Korean society.
Which of the following is incorrect regarding the aging phenomenon in Korea?
A. The government's financial burden is increasing due to increased welfare spending.
B. Social problems such as poverty, alienation, and suicide among the elderly are increasing.
C. The Basic Old Age Pension Act was enacted in 2007 and is currently in effect.
D. Aging
"
1110,Kedu_Society_13,,"다음은 한국사회에 대한 문제이다.
태극기의 4괘 이름과 의미의 연결이 옳은 것은? 
 건( )- 곤( )-감( )-리( )","['A. 하늘 - 땅 - 물 - 불', 'B. 하늘 - 땅 - 불 - 물', 'C. 땅 - 하늘 - 물 - 불', 'D. 땅']",A,"A. 하늘 - 땅 - 물 - 불
B. 하늘 - 땅 - 불 - 물
C. 땅 - 하늘 - 물 - 불
D. 땅
","다음은 한국사회에 대한 문제이다.
태극기의 4괘 이름과 의미의 연결이 옳은 것은? 
 건( )- 곤( )-감( )-리( )
A. 하늘 - 땅 - 물 - 불
B. 하늘 - 땅 - 불 - 물
C. 땅 - 하늘 - 물 - 불
D. 땅
","The following is a problem for Korean society.
What is the correct connection between the names and meanings of the four trigrams of Taegeukgi? 
 Geon ( )- Gon ( )- Gam ( )- Lee ( )
A. Sky - Earth - Water - Fire
B. Sky - Earth - Fire - Water
C. Earth - Sky - Water - Fire
D. land
"
1111,Kedu_Society_14,,"다음은 한국사회에 대한 문제이다.
한국의 저출산 원인과 거리가 먼 것은?","['A. 개인주의의 확산', 'B. 자녀 양육비의 과다 지출', 'C. 맞벌이 부부의 증가', 'D. 재택 근무제 도입']",D,"A. 개인주의의 확산
B. 자녀 양육비의 과다 지출
C. 맞벌이 부부의 증가
D. 재택 근무제 도입
","다음은 한국사회에 대한 문제이다.
한국의 저출산 원인과 거리가 먼 것은?
A. 개인주의의 확산
B. 자녀 양육비의 과다 지출
C. 맞벌이 부부의 증가
D. 재택 근무제 도입
","The following is a problem for Korean society.
What is the distant cause of Korea's low birth rate?
A. Spread of individualism
B. Excessive expenditure of child support
C. Increase in dual-income couples
D. Introduction of work-from-home system
"
1112,Kedu_Society_15,,"다음은 한국사회에 대한 문제이다.
한국의 국제사회 공헌 활동에 관한 설명 중 옳지 않은 것은?","['A. 한국국제협력단(KOICA)을 통해 개발 경험과 기술이 필요한 국가를 지원하고 있다.', 'B. 자이툰 부대가 평화유지를 목표로 아프가니스탄에 파견되어 활동하였다.', 'C. 경제협력개발기구(OECD) 산하 개발원조위원회에 가입하여 회원국으로 활동하고있다.', 'D. 온실가스 감축과 기후변화 적응을 지원하는 녹색기후기금(GCF) 사무국을 인천 송도에유치하였다.']",B,"A. 한국국제협력단(KOICA)을 통해 개발 경험과 기술이 필요한 국가를 지원하고 있다.
B. 자이툰 부대가 평화유지를 목표로 아프가니스탄에 파견되어 활동하였다.
C. 경제협력개발기구(OECD) 산하 개발원조위원회에 가입하여 회원국으로 활동하고있다.
D. 온실가스 감축과 기후변화 적응을 지원하는 녹색기후기금(GCF) 사무국을 인천 송도에유치하였다.
","다음은 한국사회에 대한 문제이다.
한국의 국제사회 공헌 활동에 관한 설명 중 옳지 않은 것은?
A. 한국국제협력단(KOICA)을 통해 개발 경험과 기술이 필요한 국가를 지원하고 있다.
B. 자이툰 부대가 평화유지를 목표로 아프가니스탄에 파견되어 활동하였다.
C. 경제협력개발기구(OECD) 산하 개발원조위원회에 가입하여 회원국으로 활동하고있다.
D. 온실가스 감축과 기후변화 적응을 지원하는 녹색기후기금(GCF) 사무국을 인천 송도에유치하였다.
","The following is a problem for Korean society.
Which of the following statements about Korea's contribution activities to the international community is incorrect?
A. We are supporting countries in need of development experience and technology through the Korea International Cooperation Agency (KOICA).
B. The Zaytun unit was dispatched to Afghanistan and operated with the goal of maintaining peace.
C. We have joined the Development Assistance Committee under the Organization for Economic Co-operation and Development (OECD) and are working as a member.
D. The Green Climate Fund (GCF) secretariat, which supports greenhouse gas reduction and climate change adaptation, was established in Songdo, Incheon.
"
1113,Kedu_Society_16,,"다음은 한국사회에 대한 문제이다.
현재 한국 사회의 다문화 현상으로 옳지 않은 것은?","['A. 경기도 안산에 외국인 거리가 형성되어 있다.', 'B. 국적별 장기체류 외국인은 미국인이 가장 많다.', 'C. 장기체류 외국인의 절반 이상이 수도권에 집중되어 있다.', 'D. 다문화가족지원센터는 결혼이민자 등에 대한 한국어교육 업무를 수행하고 있다.']",B,"A. 경기도 안산에 외국인 거리가 형성되어 있다.
B. 국적별 장기체류 외국인은 미국인이 가장 많다.
C. 장기체류 외국인의 절반 이상이 수도권에 집중되어 있다.
D. 다문화가족지원센터는 결혼이민자 등에 대한 한국어교육 업무를 수행하고 있다.
","다음은 한국사회에 대한 문제이다.
현재 한국 사회의 다문화 현상으로 옳지 않은 것은?
A. 경기도 안산에 외국인 거리가 형성되어 있다.
B. 국적별 장기체류 외국인은 미국인이 가장 많다.
C. 장기체류 외국인의 절반 이상이 수도권에 집중되어 있다.
D. 다문화가족지원센터는 결혼이민자 등에 대한 한국어교육 업무를 수행하고 있다.
","The following is a problem for Korean society.
What is incorrect about the current multicultural phenomenon in Korean society?
A. A foreigner street has been formed in Ansan, Gyeonggi-do.
B. Americans are the largest group of long-term residents by nationality.
C. More than half of long-term foreigners are concentrated in the metropolitan area.
D. The Multicultural Family Support Center carries out Korean language education for marriage immigrants, etc.
"
1114,Kedu_Society_17,,"다음은 한국사회에 대한 문제이다.
한국 방송사의 주요 사건을 순서대로 바르게 연결한 것은? 
 ㄱ. 컬러텔레비전 방송이 시작되었다. 
 ㄴ. 민영 방송인 SBS가 방송을 시작하였다. 
 ㄷ. 종합 유선 방송이 본방송을 시작하였다. 
 ㄹ. 종합편성 방송채널 4개와 보도전문 방송채널 1개의 방송이 시작되었다.","['A. ㄱ - ㄴ - ㄷ - ㄹ', 'B. ㄱ - ㄴ - ㄹ - ㄷ', 'C. ㄴ - ㄱ - ㄷ - ㄹ', 'D. ㄴ - ㄱ - ㄹ - ㄷ']",A,"A. ㄱ - ㄴ - ㄷ - ㄹ
B. ㄱ - ㄴ - ㄹ - ㄷ
C. ㄴ - ㄱ - ㄷ - ㄹ
D. ㄴ - ㄱ - ㄹ - ㄷ
","다음은 한국사회에 대한 문제이다.
한국 방송사의 주요 사건을 순서대로 바르게 연결한 것은? 
 (1)  컬러텔레비전 방송이 시작되었다. 
 (2)  민영 방송인 SBS가 방송을 시작하였다. 
 (3)  종합 유선 방송이 본방송을 시작하였다. 
 (4)  종합편성 방송채널 4개와 보도전문 방송채널 1개의 방송이 시작되었다.
A. (1) - (2) - (3) - (4)
B. (1) - (2) - (4) - (3)
C. (2) - (1) - (3) - (4)
D. (2) - (1) - (4) - (3)
","The following is a problem for Korean society.
Which of the following correctly connects the major events of Korean broadcasting companies in order? 
 (1) Color television broadcasting began. 
 (2) SBS, a private broadcaster, began broadcasting. 
 (3) General cable broadcasting began broadcasting. 
 (4) Broadcasting of 4 general programming channels and 1 reporting channel began.
A. (1) - (2) - (3) - (4)
B. (1) - (2) - (4) - (3)
C. (2) - (1) - (3) - (4)
D. (2) - (1) - (4) - (3)
"
1115,Kedu_Society_18,,"다음은 한국사회에 대한 문제이다.
한국의 국경일이 아닌 것은?","['A. 3ㆍ1절', 'B. 현충일', 'C. 제헌절', 'D. 한글날']",B,"A. 3ㆍ1절
B. 현충일
C. 제헌절
D. 한글날
","다음은 한국사회에 대한 문제이다.
한국의 국경일이 아닌 것은?
A. 3ㆍ1절
B. 현충일
C. 제헌절
D. 한글날
","The following is a problem for Korean society.
What is not a national holiday in Korea?
A. Section 3ㆍ1
B. Memorial Day
C. Constitution Day
D. Hangul Day
"
1116,Kedu_Society_19,,"다음은 한국사회에 대한 문제이다.
중양절에 관한 설명으로 옳지 않은 것은?","['A. 음력으로 9월 9일이다.', 'B. 고려속요 <동동>의 소재로 사용되었다.', 'C. 진달래꽃으로 음식을 해서 먹는다.', 'D. 이날을 기점으로 제비가 다시 강남으로 돌아간다고 전해진다.']",C,"A. 음력으로 9월 9일이다.
B. 고려속요 <동동>의 소재로 사용되었다.
C. 진달래꽃으로 음식을 해서 먹는다.
D. 이날을 기점으로 제비가 다시 강남으로 돌아간다고 전해진다.
","다음은 한국사회에 대한 문제이다.
중양절에 관한 설명으로 옳지 않은 것은?
A. 음력으로 9월 9일이다.
B. 고려속요 <동동>의 소재로 사용되었다.
C. 진달래꽃으로 음식을 해서 먹는다.
D. 이날을 기점으로 제비가 다시 강남으로 돌아간다고 전해진다.
","The following is a problem for Korean society.
Which of the following is incorrect regarding the Chongyang Festival?
A. It is September 9th in the lunar calendar.
B. It was used as the material for the Goryeo folk song <Dongdong>.
C. Make food with azalea flowers and eat them.
D. It is said that starting from this day, the swallow returns to Gangnam.
"
1117,Kedu_Society_20,,"다음은 한국사회에 대한 문제이다.
‘재외동포’에 관한 설명으로 옳지 않은 것은?","['A. 재외동포재단은 1997년에 발족되었다.', 'B. 2019년 기준 국내체류 외국 국적 동포의 국적은 중국이 가장 많다.', 'C. 재외동포의 법적 지위를 보장하기 위해 1999년에 재외동포의 출입국과 법적 지위에관한 법률 이 제정되었다.', 'D. 재외동포의 출입국과 법적 지위에 관한 법률 에 따르면 한국 국적을 가진해외영주권자는 재외동포가 아니다.']",D,"A. 재외동포재단은 1997년에 발족되었다.
B. 2019년 기준 국내체류 외국 국적 동포의 국적은 중국이 가장 많다.
C. 재외동포의 법적 지위를 보장하기 위해 1999년에 재외동포의 출입국과 법적 지위에관한 법률 이 제정되었다.
D. 재외동포의 출입국과 법적 지위에 관한 법률 에 따르면 한국 국적을 가진해외영주권자는 재외동포가 아니다.
","다음은 한국사회에 대한 문제이다.
‘재외동포’에 관한 설명으로 옳지 않은 것은?
A. 재외동포재단은 1997년에 발족되었다.
B. 2019년 기준 국내체류 외국 국적 동포의 국적은 중국이 가장 많다.
C. 재외동포의 법적 지위를 보장하기 위해 1999년에 재외동포의 출입국과 법적 지위에관한 법률 이 제정되었다.
D. 재외동포의 출입국과 법적 지위에 관한 법률 에 따르면 한국 국적을 가진해외영주권자는 재외동포가 아니다.
","The following is a problem for Korean society.
Which of the following is incorrect regarding ‘overseas Koreans’?
A. The Overseas Korean Foundation was launched in 1997.
B. As of 2019, the largest number of foreign nationals residing in Korea is Chinese.
C. In order to guarantee the legal status of overseas Koreans, the Act on Immigration and Legal Status of Overseas Koreans was enacted in 1999.
D. According to the Act on Immigration and Legal Status of Overseas Koreans, overseas permanent residents with Korean nationality are not overseas Koreans.
"
