index,id,paragraph,question,choices,answer,options,ko,en
1133,KIIP_tradition_11,,"다음은 한국의 문화와 전통에 대한 문제이다.
한국에서는 언제 김장을 하는가?","['A. 추운 겨울이 되기 전', 'B. 봄이 되기 전', 'C. 여름이 되기 전', 'D. 가을이 되기 전']",A,"A. 추운 겨울이 되기 전
B. 봄이 되기 전
C. 여름이 되기 전
D. 가을이 되기 전
","다음은 한국의 문화와 전통에 대한 문제이다.
한국에서는 언제 김장을 하는가?
A. 추운 겨울이 되기 전
B. 봄이 되기 전
C. 여름이 되기 전
D. 가을이 되기 전
","Next is the issue of Korean culture and tradition.
When is kimchi made in Korea?
A. Before the cold winter arrives
B. Before spring
C. Before summer
D. Before fall
"
1134,KIIP_tradition_12,,"다음은 한국의 문화와 전통에 대한 문제이다.
김치의 종류가 다양한 이유는 무엇인가?","['A. 재료가 다양하기 때문', 'B. 조리 방법이 다양하기 때문', 'C. 지역에 따라 다양한 재료를 사용하기 때문', 'D. 계절에 따라 다양한 재료를 사용하기 때문']",C,"A. 재료가 다양하기 때문
B. 조리 방법이 다양하기 때문
C. 지역에 따라 다양한 재료를 사용하기 때문
D. 계절에 따라 다양한 재료를 사용하기 때문
","다음은 한국의 문화와 전통에 대한 문제이다.
김치의 종류가 다양한 이유는 무엇인가?
A. 재료가 다양하기 때문
B. 조리 방법이 다양하기 때문
C. 지역에 따라 다양한 재료를 사용하기 때문
D. 계절에 따라 다양한 재료를 사용하기 때문
","Next is the issue of Korean culture and tradition.
Why are there different types of kimchi?
A. Because the materials are diverse.
B. Because there are various cooking methods
C. Because different materials are used depending on the region.
D. Because different materials are used depending on the season.
"
1135,KIIP_tradition_13,,"다음은 한국의 문화와 전통에 대한 문제이다.
한국인들이 오랜 옛날부터 즐겨 먹었던 음식은 무엇인가?","['A. 떡', 'B. 통닭', 'C. la갈비', 'D. 라면']",A,"A. 떡
B. 통닭
C. la갈비
D. 라면
","다음은 한국의 문화와 전통에 대한 문제이다.
한국인들이 오랜 옛날부터 즐겨 먹었던 음식은 무엇인가?
A. 떡
B. 통닭
C. la갈비
D. 라면
","Next is the issue of Korean culture and tradition.
What food have Koreans enjoyed eating since ancient times?
A. Rice cake
B. Whole chicken
C. la galbi
D. Ramen
"
1136,KIIP_tradition_14,,"다음은 한국의 문화와 전통에 대한 문제이다.
한국에서 결혼식이나 제사, 명절, 생일 등을 맞이했을 때 꼭 있어야 할 음식은 무엇인가?","['A. 떡', 'B. 김치', 'C. 된장', 'D. 삼겹살']",A,"A. 떡
B. 김치
C. 된장
D. 삼겹살
","다음은 한국의 문화와 전통에 대한 문제이다.
한국에서 결혼식이나 제사, 명절, 생일 등을 맞이했을 때 꼭 있어야 할 음식은 무엇인가?
A. 떡
B. 김치
C. 된장
D. 삼겹살
","Next is the issue of Korean culture and tradition.
What food is a must-have when celebrating weddings, ancestral rites, holidays, birthdays, etc. in Korea?
A. Rice cake
B. Kimchi
C. Soybean paste
D. Pork belly
"
1137,KIIP_tradition_15,,"다음은 한국의 문화와 전통에 대한 문제이다.
한국의 대표음식 중 떡이 아닌 것은?","['A. 백설기', 'B. 인절미', 'C. 약과', 'D. 절편']",C,"A. 백설기
B. 인절미
C. 약과
D. 절편
","다음은 한국의 문화와 전통에 대한 문제이다.
한국의 대표음식 중 떡이 아닌 것은?
A. 백설기
B. 인절미
C. 약과
D. 절편
","Next is the issue of Korean culture and tradition.
Which of the representative Korean foods is not rice cake?
A. Baek Seol-gi
B. Injeolmi
C. Pharmacy
D. Section
"
1138,KIIP_tradition_16,,"다음은 한국의 문화와 전통에 대한 문제이다.
한국의 대표적인 요리들은 어떻게 즐기는가?","['A. 밥과 함께 먹거나 별도로 즐김', 'B. 밥과 함께만 먹음', 'C. 별도로만 즐김', 'D. 반찬과 함께 먹음']",A,"A. 밥과 함께 먹거나 별도로 즐김
B. 밥과 함께만 먹음
C. 별도로만 즐김
D. 반찬과 함께 먹음
","다음은 한국의 문화와 전통에 대한 문제이다.
한국의 대표적인 요리들은 어떻게 즐기는가?
A. 밥과 함께 먹거나 별도로 즐김
B. 밥과 함께만 먹음
C. 별도로만 즐김
D. 반찬과 함께 먹음
","Next is the issue of Korean culture and tradition.
How do you enjoy Korea’s representative dishes?
A. Eat with rice or enjoy separately
B. Eat only with rice
C. Enjoyed separately
D. Eat with side dishes
"
1139,KIIP_tradition_17,,"다음은 한국의 문화와 전통에 대한 문제이다.
추수란 언제 하는 행동인가?","['A. 봄에', 'B. 여름에', 'C. 가을에', 'D. 겨울에']",C,"A. 봄에
B. 여름에
C. 가을에
D. 겨울에
","다음은 한국의 문화와 전통에 대한 문제이다.
추수란 언제 하는 행동인가?
A. 봄에
B. 여름에
C. 가을에
D. 겨울에
","Next is the issue of Korean culture and tradition.
When is harvesting an action?
A. In the spring
B. in summer
C. in the fall
D. in winter
"
1140,KIIP_tradition_18,,"다음은 한국의 문화와 전통에 대한 문제이다.
양반은 어느 시대의 사람들을 가리키는 말인가?","['A. 고구려 시대', 'B. 백제 시대', 'C. 신라 시대', 'D. 조선 시대']",D,"A. 고구려 시대
B. 백제 시대
C. 신라 시대
D. 조선 시대
","다음은 한국의 문화와 전통에 대한 문제이다.
양반은 어느 시대의 사람들을 가리키는 말인가?
A. 고구려 시대
B. 백제 시대
C. 신라 시대
D. 조선 시대
","Next is the issue of Korean culture and tradition.
Yangban refers to people of what era?
A. Goguryeo period
B. Baekje Period
C. Silla period
D. Joseon Dynasty
"
1141,KIIP_tradition_19,,"다음은 한국의 문화와 전통에 대한 문제이다.
온돌의 기능은 무엇인가?","['A. 방을 시원하게 해주는 것', 'B. 방을 따뜻하게 해주는 것', 'C. 음식을 요리하는 것', 'D. 물을 끓이는 것']",B,"A. 방을 시원하게 해주는 것
B. 방을 따뜻하게 해주는 것
C. 음식을 요리하는 것
D. 물을 끓이는 것
","다음은 한국의 문화와 전통에 대한 문제이다.
온돌의 기능은 무엇인가?
A. 방을 시원하게 해주는 것
B. 방을 따뜻하게 해주는 것
C. 음식을 요리하는 것
D. 물을 끓이는 것
","Next is the issue of Korean culture and tradition.
What is the function of Ondol?
A. Cooling the room
B. Warming the room
C. Cooking food
D. Boiling water
"
1142,KIIP_tradition_20,,"다음은 한국의 문화와 전통에 대한 문제이다.
대청마루는 어디에 위치하는가?","['A. 방 안', 'B. 방 밖', 'C. 방과 방 사이', 'D. 부엌']",C,"A. 방 안
B. 방 밖
C. 방과 방 사이
D. 부엌
","다음은 한국의 문화와 전통에 대한 문제이다.
대청마루는 어디에 위치하는가?
A. 방 안
B. 방 밖
C. 방과 방 사이
D. 부엌
","Next is the issue of Korean culture and tradition.
Where is Daecheongmaru located?
A. Inside the room
B. Outside the room
C. Between rooms
D. Kitchen
"
1143,KIIP_tradition_21,,"다음은 한국의 문화와 전통에 대한 문제이다.
양반은 어떤 계층을 가리키는 말인가?","['A. 하류층', 'B. 중류층', 'C. 상류층', 'D. 모든 계층']",C,"A. 하류층
B. 중류층
C. 상류층
D. 모든 계층
","다음은 한국의 문화와 전통에 대한 문제이다.
양반은 어떤 계층을 가리키는 말인가?
A. 하류층
B. 중류층
C. 상류층
D. 모든 계층
","Next is the issue of Korean culture and tradition.
What class does yangban refer to?
A. Lower class
B. middle class
C. upper class
D. All tiers
"
1144,KIIP_tradition_22,,"다음은 한국의 문화와 전통에 대한 문제이다.
온돌은 어디에 불을 때면 방 전체를 따뜻하게 해주는가?","['A. 방 안', 'B. 방 밖', 'C. 부엌의 아궁이', 'D. 마루']",C,"A. 방 안
B. 방 밖
C. 부엌의 아궁이
D. 마루
","다음은 한국의 문화와 전통에 대한 문제이다.
온돌은 어디에 불을 때면 방 전체를 따뜻하게 해주는가?
A. 방 안
B. 방 밖
C. 부엌의 아궁이
D. 마루
","Next is the issue of Korean culture and tradition.
When ondol is lit, does it warm the entire room?
A. Inside the room
B. Outside the room
C. The furnace in the kitchen
D. Maru
"
1145,KIIP_tradition_23,,"다음은 한국의 문화와 전통에 대한 문제이다.
한옥마을이 위치한 대표적인 도시는 어디인가?","['A. 부산, 대구', 'B. 전주, 서울', 'C. 광주, 대전', 'D. 인천, 울산']",B,"A. 부산, 대구
B. 전주, 서울
C. 광주, 대전
D. 인천, 울산
","다음은 한국의 문화와 전통에 대한 문제이다.
한옥마을이 위치한 대표적인 도시는 어디인가?
A. 부산, 대구
B. 전주, 서울
C. 광주, 대전
D. 인천, 울산
","Next is the issue of Korean culture and tradition.
What is the representative city where Hanok Village is located?
A. Busan, Daegu
B. Jeonju, Seoul
C. Gwangju, Daejeon
D. Incheon, Ulsan
"
1146,KIIP_tradition_24,,"다음은 한국의 문화와 전통에 대한 문제이다.
남산골한옥마을에서는 어떤 것을 볼 수 있는가?","['A. 조선시대 한옥', 'B. 고려시대 한옥', 'C. 신라시대 한옥', 'D. 백제시대 한옥']",A,"A. 조선시대 한옥
B. 고려시대 한옥
C. 신라시대 한옥
D. 백제시대 한옥
","다음은 한국의 문화와 전통에 대한 문제이다.
남산골한옥마을에서는 어떤 것을 볼 수 있는가?
A. 조선시대 한옥
B. 고려시대 한옥
C. 신라시대 한옥
D. 백제시대 한옥
","Next is the issue of Korean culture and tradition.
What can you see in Namsangol Hanok Village?
A. Joseon Dynasty Hanok
B. Hanok during the Goryeo Dynasty
C. Hanok during the Silla Dynasty
D. Baekje period Hanok
"
1147,KIIP_tradition_25,,"다음은 한국의 문화와 전통에 대한 문제이다.
한옥은 어떤 나라의 전통적인 집인가?","['A. 중국', 'B. 일본', 'C. 한국', 'D. 베트남']",C,"A. 중국
B. 일본
C. 한국
D. 베트남
","다음은 한국의 문화와 전통에 대한 문제이다.
한옥은 어떤 나라의 전통적인 집인가?
A. 중국
B. 일본
C. 한국
D. 베트남
","Next is the issue of Korean culture and tradition.
Hanok is a traditional house from which country?
A. China
B.Japan
C.Korea
D.Vietnam
"
1148,KIIP_tradition_26,,"다음은 한국의 문화와 전통에 대한 문제이다.
한옥은 어떤 기준으로 나뉘는가?","['A. 크기에 따라', 'B. 위치에 따라', 'C. 지붕을 만드는 재료에 따라', 'D. 건축년도에 따라']",C,"A. 크기에 따라
B. 위치에 따라
C. 지붕을 만드는 재료에 따라
D. 건축년도에 따라
","다음은 한국의 문화와 전통에 대한 문제이다.
한옥은 어떤 기준으로 나뉘는가?
A. 크기에 따라
B. 위치에 따라
C. 지붕을 만드는 재료에 따라
D. 건축년도에 따라
","Next is the issue of Korean culture and tradition.
By what criteria are Hanok divided?
A. Depending on the size
B. Depending on location
C. Depending on the material from which the roof is made
D. Depending on the year of construction
"
1149,KIIP_tradition_27,,"다음은 한국의 문화와 전통에 대한 문제이다.
한국에서는 어떤 위치에 집을 지으면 좋은 집이라고 생각하는가?","['A. 집 뒤에 산이 있고, 앞에 강이 있는 곳', 'B. 집 뒤에 강이 있고, 앞에 산이 있는 곳', 'C. 집 뒤에 숲이 있고, 앞에 들이 있는 곳', 'D. 집 뒤에 들이 있고, 앞에 숲이 있는 곳']",A,"A. 집 뒤에 산이 있고, 앞에 강이 있는 곳
B. 집 뒤에 강이 있고, 앞에 산이 있는 곳
C. 집 뒤에 숲이 있고, 앞에 들이 있는 곳
D. 집 뒤에 들이 있고, 앞에 숲이 있는 곳
","다음은 한국의 문화와 전통에 대한 문제이다.
한국에서는 어떤 위치에 집을 지으면 좋은 집이라고 생각하는가?
A. 집 뒤에 산이 있고, 앞에 강이 있는 곳
B. 집 뒤에 강이 있고, 앞에 산이 있는 곳
C. 집 뒤에 숲이 있고, 앞에 들이 있는 곳
D. 집 뒤에 들이 있고, 앞에 숲이 있는 곳
","Next is the issue of Korean culture and tradition.
In Korea, what location do you think is a good place to build a house?
A. A place with a mountain behind the house and a river in front.
B. A place with a river behind the house and a mountain in front
C. A place where there is a forest behind the house and a field in front.
D. A place with a field behind the house and a forest in front.
"
1150,KIIP_tradition_28,,"다음은 한국의 문화와 전통에 대한 문제이다.
초가집의 지붕에 사용된 재료는 무엇인가?","['A. 기와', 'B. 철', 'C. 볏짚', 'D. 나무']",C,"A. 기와
B. 철
C. 볏짚
D. 나무
","다음은 한국의 문화와 전통에 대한 문제이다.
초가집의 지붕에 사용된 재료는 무엇인가?
A. 기와
B. 철
C. 볏짚
D. 나무
","Next is the issue of Korean culture and tradition.
What materials are used for the roof of a thatched house?
A. Roof tiles
B. iron
C. Rice straw
D. tree
"
1151,KIIP_tradition_29,,"다음은 한국의 문화와 전통에 대한 문제이다.
한복은 어느 나라의 전통적인 옷인가?","['A. 중국', 'B. 일본', 'C. 한국', 'D. 베트남']",C,"A. 중국
B. 일본
C. 한국
D. 베트남
","다음은 한국의 문화와 전통에 대한 문제이다.
한복은 어느 나라의 전통적인 옷인가?
A. 중국
B. 일본
C. 한국
D. 베트남
","Next is the issue of Korean culture and tradition.
Hanbok is the traditional clothing of which country?
A.China
B.Japan
C.Korea
D.Vietnam
"
1152,KIIP_tradition_30,,"다음은 한국의 문화와 전통에 대한 문제이다.
현재의 한복은 어느 시대의 형태를 이어받았는가?","['A. 고구려', 'B. 백제', 'C. 신라', 'D. 조선']",D,"A. 고구려
B. 백제
C. 신라
D. 조선
","다음은 한국의 문화와 전통에 대한 문제이다.
현재의 한복은 어느 시대의 형태를 이어받았는가?
A. 고구려
B. 백제
C. 신라
D. 조선
","Next is the issue of Korean culture and tradition.
From which era does the current Hanbok come from?
A. Goguryeo
B. Baekje
C. Silla
D. Joseon
"
1153,KIIP_tradition_31,,"다음은 한국의 문화와 전통에 대한 문제이다.
겨울에 한복을 만들 때 어떤 재료를 사용하였는가?","['A. 삼베', 'B. 모시', 'C. 비단', 'D. 면']",C,"A. 삼베
B. 모시
C. 비단
D. 면
","다음은 한국의 문화와 전통에 대한 문제이다.
겨울에 한복을 만들 때 어떤 재료를 사용하였는가?
A. 삼베
B. 모시
C. 비단
D. 면
","Next is the issue of Korean culture and tradition.
What materials were used to make hanbok in winter?
A. Burlap
B. Mosi
C. Silk
D. cotton
"
1154,KIIP_tradition_32,,"다음은 한국의 문화와 전통에 대한 문제이다.
현재 한복은 어떤 날에 주로 입는가?","['A. 일상', 'B. 명절', 'C. 출근', 'D. 운동']",B,"A. 일상
B. 명절
C. 출근
D. 운동
","다음은 한국의 문화와 전통에 대한 문제이다.
현재 한복은 어떤 날에 주로 입는가?
A. 일상
B. 명절
C. 출근
D. 운동
","Next is the issue of Korean culture and tradition.
Currently, on what days do you usually wear Hanbok?
A. Daily life
B. Holidays
C. Going to work
D. exercise
"
1155,KIIP_tradition_33,,"다음은 한국의 문화와 전통에 대한 문제이다.
어떤 한복이 현재 꾸준한 인기를 끌고 있는가?","['A. 명절한복', 'B. 결혼식한복', 'C. 생활한복', 'D. 돌잔치한복']",C,"A. 명절한복
B. 결혼식한복
C. 생활한복
D. 돌잔치한복
","다음은 한국의 문화와 전통에 대한 문제이다.
어떤 한복이 현재 꾸준한 인기를 끌고 있는가?
A. 명절한복
B. 결혼식한복
C. 생활한복
D. 돌잔치한복
","Next is the issue of Korean culture and tradition.
Which hanbok is currently enjoying steady popularity?
A. Holiday Hanbok
B. Wedding Hanbok
C. Hanbok for everyday life
D. First birthday party hanbok
"
1156,KIIP_tradition_34,,"다음은 한국의 문화와 전통에 대한 문제이다.
한복의 바지와 치마는 어떤 생활 습관에 맞춰 제작되었는가?","['A. 서서 생활하기', 'B. 걷기', 'C. 달리기', 'D. 앉아서 생활하기']",D,"A. 서서 생활하기
B. 걷기
C. 달리기
D. 앉아서 생활하기
","다음은 한국의 문화와 전통에 대한 문제이다.
한복의 바지와 치마는 어떤 생활 습관에 맞춰 제작되었는가?
A. 서서 생활하기
B. 걷기
C. 달리기
D. 앉아서 생활하기
","Next is the issue of Korean culture and tradition.
What lifestyle habits are the pants and skirts of Hanbok made for?
A. Standing up
B.Walking
C.Running
D. Living a sedentary life
"
1157,KIIP_tradition_35,,"다음은 한국의 문화와 전통에 대한 문제이다.
2010년대 이후, 한국의 명절에는 어떤 현상이 늘어나고 있는가?","['A. 자녀들이 고향을 찾아가는 현상', 'B. 부모들이 대도시를 찾아가는 현상', 'C. 부모들이 해외로 나가는 현상', 'D. 자녀들이 해외로 나가는 현상']",B,"A. 자녀들이 고향을 찾아가는 현상
B. 부모들이 대도시를 찾아가는 현상
C. 부모들이 해외로 나가는 현상
D. 자녀들이 해외로 나가는 현상
","다음은 한국의 문화와 전통에 대한 문제이다.
2010년대 이후, 한국의 명절에는 어떤 현상이 늘어나고 있는가?
A. 자녀들이 고향을 찾아가는 현상
B. 부모들이 대도시를 찾아가는 현상
C. 부모들이 해외로 나가는 현상
D. 자녀들이 해외로 나가는 현상
","Next is the issue of Korean culture and tradition.
What phenomenon has been increasing in Korean holidays since the 2010s?
A. The phenomenon of children returning to their hometowns
B. The phenomenon of parents moving to big cities
C. The phenomenon of parents going abroad
D. The phenomenon of children going abroad
"
1158,KIIP_tradition_36,,"다음은 한국의 문화와 전통에 대한 문제이다.
한국의 대표적인 명절 중 하나는 무엇인가?","['A. 크리스마스', 'B. 추석', 'C. 설날', 'D. 부활절']",C,"A. 크리스마스
B. 추석
C. 설날
D. 부활절
","다음은 한국의 문화와 전통에 대한 문제이다.
한국의 대표적인 명절 중 하나는 무엇인가?
A. 크리스마스
B. 추석
C. 설날
D. 부활절
","Next is the issue of Korean culture and tradition.
What is one of Korea's representative holidays?
A. Christmas
B. Chuseok
C. Lunar New Year
D. Easter
"
1159,KIIP_tradition_37,,"다음은 한국의 문화와 전통에 대한 문제이다.
설날은 어떤 날짜에 해당하는가?","['A. 양력 1월 1일', 'B. 음력 1월 1일', 'C. 양력 12월 31일', 'D. 음력 12월 31일']",B,"A. 양력 1월 1일
B. 음력 1월 1일
C. 양력 12월 31일
D. 음력 12월 31일
","다음은 한국의 문화와 전통에 대한 문제이다.
설날은 어떤 날짜에 해당하는가?
A. 양력 1월 1일
B. 음력 1월 1일
C. 양력 12월 31일
D. 음력 12월 31일
","Next is the issue of Korean culture and tradition.
What date does Lunar New Year fall on?
A. January 1st of the solar calendar
B. Lunar January 1st
C. Solar calendar December 31st
D. December 31st of the lunar calendar
"
1160,KIIP_tradition_38,,"다음은 한국의 문화와 전통에 대한 문제이다.
설날 아침에 한국인들이 하는 의식은 무엇인가?","['A. 차례', 'B. 성묘', 'C. 세배', 'D. 떡국 먹기']",A,"A. 차례
B. 성묘
C. 세배
D. 떡국 먹기
","다음은 한국의 문화와 전통에 대한 문제이다.
설날 아침에 한국인들이 하는 의식은 무엇인가?
A. 차례
B. 성묘
C. 세배
D. 떡국 먹기
","Next is the issue of Korean culture and tradition.
What rituals do Koreans perform on the morning of Lunar New Year?
A. Table of Contents
B. Adult cat
C. three times
D. Eating rice cake soup
"
1161,KIIP_tradition_39,,"다음은 한국의 문화와 전통에 대한 문제이다.
집안의 어른들에게 큰 절을 올리는 것을 무엇이라고 하는가?","['A. 차례', 'B. 성묘', 'C. 세배', 'D. 떡국 먹기']",C,"A. 차례
B. 성묘
C. 세배
D. 떡국 먹기
","다음은 한국의 문화와 전통에 대한 문제이다.
집안의 어른들에게 큰 절을 올리는 것을 무엇이라고 하는가?
A. 차례
B. 성묘
C. 세배
D. 떡국 먹기
","Next is the issue of Korean culture and tradition.
What is it called to bow deeply to the elders in the family?
A. Table of Contents
B. Adult cat
C. three times
D. Eating rice cake soup
"
1162,KIIP_tradition_40,,"다음은 한국의 문화와 전통에 대한 문제이다.
설날에 어른들이 어린 아이들에게 주는 것은 무엇인가?","['A. 떡국', 'B. 설빔', 'C. 세뱃돈', 'D. 윷놀이']",C,"A. 떡국
B. 설빔
C. 세뱃돈
D. 윷놀이
","다음은 한국의 문화와 전통에 대한 문제이다.
설날에 어른들이 어린 아이들에게 주는 것은 무엇인가?
A. 떡국
B. 설빔
C. 세뱃돈
D. 윷놀이
","Next is the issue of Korean culture and tradition.
What do adults give to young children on New Year's Day?
A. Rice cake soup
B. Seolbim
C. New Year's money
D. Yutnori
"
1163,KIIP_tradition_41,,"다음은 한국의 문화와 전통에 대한 문제이다.
설날에 아이들에게 새 옷을 입히는 것을 무엇이라고 하는가?","['A. 떡국', 'B. 설빔', 'C. 세뱃돈', 'D. 윷놀이']",B,"A. 떡국
B. 설빔
C. 세뱃돈
D. 윷놀이
","다음은 한국의 문화와 전통에 대한 문제이다.
설날에 아이들에게 새 옷을 입히는 것을 무엇이라고 하는가?
A. 떡국
B. 설빔
C. 세뱃돈
D. 윷놀이
","Next is the issue of Korean culture and tradition.
What does it mean to dress children in new clothes on New Year's Day?
A. Rice cake soup
B. Seolbim
C. New Year's money
D. Yutnori
"
1164,KIIP_tradition_42,,"다음은 한국의 문화와 전통에 대한 문제이다.
설날의 대표적인 음식은 무엇인가?","['A. 김치찌개', 'B. 떡국', 'C. 비빔밥', 'D. 삼겹살']",B,"A. 김치찌개
B. 떡국
C. 비빔밥
D. 삼겹살
","다음은 한국의 문화와 전통에 대한 문제이다.
설날의 대표적인 음식은 무엇인가?
A. 김치찌개
B. 떡국
C. 비빔밥
D. 삼겹살
","Next is the issue of Korean culture and tradition.
What is the representative food of Lunar New Year?
A. Kimchi stew
B. Rice cake soup
C. Bibimbap
D. Pork belly
"
