index,id,paragraph,question,choices,answer,options,ko,en
486,KIIP_law_17,,"다음은 한국사회의 법에 대한 문제이다.
출입국관리사무소나 세관의 담당 직원들이 하는 역할은 무엇인가?","['A. 경찰을 대신해 직접 수사하는 것', 'B. 범죄자에 대한 처벌을 요구하는 것', 'C. 재판을 법원에 청구하는 것', 'D. 수사를 지휘하는 것']",A,"A. 경찰을 대신해 직접 수사하는 것
B. 범죄자에 대한 처벌을 요구하는 것
C. 재판을 법원에 청구하는 것
D. 수사를 지휘하는 것
","다음은 한국사회의 법에 대한 문제이다.
출입국관리사무소나 세관의 담당 직원들이 하는 역할은 무엇인가?
A. 경찰을 대신해 직접 수사하는 것
B. 범죄자에 대한 처벌을 요구하는 것
C. 재판을 법원에 청구하는 것
D. 수사를 지휘하는 것
","Next is the issue of law in Korean society.
What is the role of employees at the immigration office or customs office?
A. Direct investigation on behalf of the police
B. Demanding punishment for criminals
C. Requesting a court trial
D. Directing the investigation
"
487,KIIP_law_18,,"다음은 한국사회의 법에 대한 문제이다.
부동산 계약을 할 때 반드시 확인해야 하는 것은 무엇인가?","['A. 계약서와 함께 해당 부동산의 등기부등본', 'B. 계약서와 함께 해당 부동산의 가격', 'C. 계약서와 함께 해당 부동산의 위치', 'D. 계약서와 함께 해당 부동산의 크기']",A,"A. 계약서와 함께 해당 부동산의 등기부등본
B. 계약서와 함께 해당 부동산의 가격
C. 계약서와 함께 해당 부동산의 위치
D. 계약서와 함께 해당 부동산의 크기
","다음은 한국사회의 법에 대한 문제이다.
부동산 계약을 할 때 반드시 확인해야 하는 것은 무엇인가?
A. 계약서와 함께 해당 부동산의 등기부등본
B. 계약서와 함께 해당 부동산의 가격
C. 계약서와 함께 해당 부동산의 위치
D. 계약서와 함께 해당 부동산의 크기
","Next is the issue of law in Korean society.
What must be checked when signing a real estate contract?
A. A copy of the register of the relevant real estate along with the contract.
B. The price of the property together with the contract
C. Location of the property along with the contract
D. Size of the property along with the contract
"
488,KIIP_law_19,,"다음은 한국사회의 법에 대한 문제이다.
법무사의 역할은 무엇인가?","['A. 법원이나 검찰 등에 내야 하는 서류를 대신해서 작성한다', 'B. 재산 문제에 관한 재판을 한다', 'C. 계약서를 작성한다', 'D. 각종 계약을 대신 해준다']",A,"A. 법원이나 검찰 등에 내야 하는 서류를 대신해서 작성한다
B. 재산 문제에 관한 재판을 한다
C. 계약서를 작성한다
D. 각종 계약을 대신 해준다
","다음은 한국사회의 법에 대한 문제이다.
법무사의 역할은 무엇인가?
A. 법원이나 검찰 등에 내야 하는 서류를 대신해서 작성한다
B. 재산 문제에 관한 재판을 한다
C. 계약서를 작성한다
D. 각종 계약을 대신 해준다
","Next is the issue of law in Korean society.
What is the role of a legal practitioner?
A. Prepare documents on behalf of the court or prosecutor's office, etc.
B. Held trials on property matters
C. Write a contract
D. We carry out various contracts on your behalf.
"
489,KIIP_law_20,,"다음은 한국사회의 법에 대한 문제이다.
한국에서 결혼을 하기 위한 최소 나이는 몇 세인가?","['A. 16세', 'B. 17세', 'C. 18세', 'D. 19세']",C,"A. 16세
B. 17세
C. 18세
D. 19세
","다음은 한국사회의 법에 대한 문제이다.
한국에서 결혼을 하기 위한 최소 나이는 몇 세인가?
A. 16세
B. 17세
C. 18세
D. 19세
","Next is the issue of law in Korean society.
What is the minimum age to get married in Korea?
A. 16 years old
B. 17 years old
C. 18 years old
D. 19 years old
"
490,KIIP_law_21,,"다음은 한국사회의 법에 대한 문제이다.
합의 없이 이혼을 진행할 수 없는 경우는 어떤 경우인가?","['A. 상대방이 자녀를 학대하는 경우', 'B. 상대방이 재산을 숨기는 경우', 'C. 배우자의 의무를 이행하지 않는 경우', 'D. 상대방이 외도를 하는 경우']",B,"A. 상대방이 자녀를 학대하는 경우
B. 상대방이 재산을 숨기는 경우
C. 배우자의 의무를 이행하지 않는 경우
D. 상대방이 외도를 하는 경우
","다음은 한국사회의 법에 대한 문제이다.
합의 없이 이혼을 진행할 수 없는 경우는 어떤 경우인가?
A. 상대방이 자녀를 학대하는 경우
B. 상대방이 재산을 숨기는 경우
C. 배우자의 의무를 이행하지 않는 경우
D. 상대방이 외도를 하는 경우
","Next is the issue of law in Korean society.
In what cases can divorce proceed without agreement?
A. When the other person abuses the child
B. When the other party hides assets
C. Failure to fulfill spouse's obligations
D. When the other person is having an affair
"
491,KIIP_law_22,,"다음은 한국사회의 법에 대한 문제이다.
전세나 월세로 사는 사람을 보호하는 법은 무엇인가?","['A. 주택임대차 보호법', 'B. 주택임대차 보호규칙', 'C. 주택임대차 보호조례', 'D. 주택임대차 보호지침']",A,"A. 주택임대차 보호법
B. 주택임대차 보호규칙
C. 주택임대차 보호조례
D. 주택임대차 보호지침
","다음은 한국사회의 법에 대한 문제이다.
전세나 월세로 사는 사람을 보호하는 법은 무엇인가?
A. 주택임대차 보호법
B. 주택임대차 보호규칙
C. 주택임대차 보호조례
D. 주택임대차 보호지침
","Next is the issue of law in Korean society.
What are the laws that protect people who live on jeonse or monthly rent?
A. Housing Lease Protection Act
B. Housing rental protection rules
C. Housing Lease Protection Ordinance
D. Housing Lease Protection Guidelines
"
492,KIIP_law_23,,"다음은 한국사회의 법에 대한 문제이다.
임대차 계약의 보통 기간은 얼마인가?","['A. 1년', 'B. 2년', 'C. 3년', 'D. 4년']",B,"A. 1년
B. 2년
C. 3년
D. 4년
","다음은 한국사회의 법에 대한 문제이다.
임대차 계약의 보통 기간은 얼마인가?
A. 1년
B. 2년
C. 3년
D. 4년
","Next is the issue of law in Korean society.
What is the typical length of a rental agreement?
A. 1 year
B. 2 years
C. 3 years
D. 4 years
"
493,KIIP_law_24,,"다음은 한국사회의 법에 대한 문제이다.
이혼 후 자녀를 키우지 않게 된 쪽이 자녀와 만날 수 있는가?","['A. 제한된 범위 내에서 허용된다', 'B. 전혀 만날 수 없다', 'C. 자유롭게 만날 수 있다', 'D. 가정법원의 결정에 따른다']",A,"A. 제한된 범위 내에서 허용된다
B. 전혀 만날 수 없다
C. 자유롭게 만날 수 있다
D. 가정법원의 결정에 따른다
","다음은 한국사회의 법에 대한 문제이다.
이혼 후 자녀를 키우지 않게 된 쪽이 자녀와 만날 수 있는가?
A. 제한된 범위 내에서 허용된다
B. 전혀 만날 수 없다
C. 자유롭게 만날 수 있다
D. 가정법원의 결정에 따른다
","Next is the issue of law in Korean society.
Can the party who no longer raises children after divorce see their children?
A. Allowed within a limited scope
B. Can't meet at all
C. You can meet freely
D. Follow the decision of the family court
"
494,KIIP_law_25,,"다음은 한국사회의 법에 대한 문제이다.
부동산과 관련된 계약을 할 때 어떻게 하면 비교적 안전하게 거래할 수 있는가?","['A. 공인 중개사를 통한다', 'B. 법무사를 통한다', 'C. 변호사를 통한다', 'D. 직접 거래한다']",A,"A. 공인 중개사를 통한다
B. 법무사를 통한다
C. 변호사를 통한다
D. 직접 거래한다
","다음은 한국사회의 법에 대한 문제이다.
부동산과 관련된 계약을 할 때 어떻게 하면 비교적 안전하게 거래할 수 있는가?
A. 공인 중개사를 통한다
B. 법무사를 통한다
C. 변호사를 통한다
D. 직접 거래한다
","Next is the issue of law in Korean society.
How can I make transactions relatively safe when making real estate-related contracts?
A. Through a licensed real estate agent
B. Through a legal attorney
C. Through a lawyer
D. Deal directly
"
495,KIIP_law_26,,"다음은 한국사회의 법에 대한 문제이다.
전세나 월세로 사는 사람을 보호하는 법은 무엇인가?","['A. 주택임대차 보호법', 'B. 부동산 보호법', 'C. 전세 보호법', 'D. 월세 보호법']",A,"A. 주택임대차 보호법
B. 부동산 보호법
C. 전세 보호법
D. 월세 보호법
","다음은 한국사회의 법에 대한 문제이다.
전세나 월세로 사는 사람을 보호하는 법은 무엇인가?
A. 주택임대차 보호법
B. 부동산 보호법
C. 전세 보호법
D. 월세 보호법
","Next is the issue of law in Korean society.
What laws protect people who live on jeonse or monthly rent?
A. Housing Lease Protection Act
B. Real Estate Protection Act
C. Jeonse Protection Act
D. Monthly Rent Protection Act
"
496,KIIP_law_27,,"다음은 한국사회의 법에 대한 문제이다.
임대차 계약의 보통 기간은 얼마인가?","['A. 2년', 'B. 1년', 'C. 3년', 'D. 5년']",A,"A. 2년
B. 1년
C. 3년
D. 5년
","다음은 한국사회의 법에 대한 문제이다.
임대차 계약의 보통 기간은 얼마인가?
A. 2년
B. 1년
C. 3년
D. 5년
","Next is the issue of law in Korean society.
What is the typical length of a rental agreement?
A. 2 years
B. 1 year
C. 3 years
D. 5 years
"
497,KIIP_law_28,,"다음은 한국사회의 법에 대한 문제이다.
한국에서 부부로 인정받기 위해 어디에 신고해야 하는가?","['A. 시청, 구청, 군청', 'B. 경찰서, 소방서', 'C. 병원, 약국', 'D. 학교, 도서관']",A,"A. 시청, 구청, 군청
B. 경찰서, 소방서
C. 병원, 약국
D. 학교, 도서관
","다음은 한국사회의 법에 대한 문제이다.
한국에서 부부로 인정받기 위해 어디에 신고해야 하는가?
A. 시청, 구청, 군청
B. 경찰서, 소방서
C. 병원, 약국
D. 학교, 도서관
","Next is the issue of law in Korean society.
Where should I report to be recognized as a married couple in Korea?
A. City hall, district office, county office
B. Police station, fire station
C. Hospital, pharmacy
D. School, library
"
498,KIIP_law_29,,"다음은 한국사회의 법에 대한 문제이다.
부부는 특별한 이유 없이 어떤 것을 거부할 수 없는가?","['A. 함께 사는 것', 'B. 함께 먹는 것', 'C. 함께 여행하는 것', 'D. 함께 일하는 것']",A,"A. 함께 사는 것
B. 함께 먹는 것
C. 함께 여행하는 것
D. 함께 일하는 것
","다음은 한국사회의 법에 대한 문제이다.
부부는 특별한 이유 없이 어떤 것을 거부할 수 없는가?
A. 함께 사는 것
B. 함께 먹는 것
C. 함께 여행하는 것
D. 함께 일하는 것
","Next is the issue of law in Korean society.
What can't a couple refuse without a specific reason?
A. Living together
B. Eating together
C. Traveling together
D. Working together
"
499,KIIP_law_30,,"다음은 한국사회의 법에 대한 문제이다.
법적으로 가정주부의 어떤 활동이 생활비를 벌어온 것으로 인정되는가?","['A. 요리, 청소 등의 가사노동', 'B. 쇼핑, 외식 등의 여가활동', 'C. 독서, 영화 감상 등의 문화활동', 'D. 운동, 걷기 등의 건강활동']",A,"A. 요리, 청소 등의 가사노동
B. 쇼핑, 외식 등의 여가활동
C. 독서, 영화 감상 등의 문화활동
D. 운동, 걷기 등의 건강활동
","다음은 한국사회의 법에 대한 문제이다.
법적으로 가정주부의 어떤 활동이 생활비를 벌어온 것으로 인정되는가?
A. 요리, 청소 등의 가사노동
B. 쇼핑, 외식 등의 여가활동
C. 독서, 영화 감상 등의 문화활동
D. 운동, 걷기 등의 건강활동
","Next is the issue of law in Korean society.
What activities are legally recognized as earning a living by a housewife?
A. Household work such as cooking and cleaning
B. Leisure activities such as shopping and eating out
C. Cultural activities such as reading and watching movies
D. Healthy activities such as exercise and walking
"
500,KIIP_law_31,,"다음은 한국사회의 법에 대한 문제이다.
부부가 관계를 끊고 싶을 때 어떤 방법을 통해 이혼할 수 있는가?","['A. 합의나 재판에 의해', 'B. 합의나 중재에 의해', 'C. 합의나 조정에 의해', 'D. 합의나 협상에 의해']",A,"A. 합의나 재판에 의해
B. 합의나 중재에 의해
C. 합의나 조정에 의해
D. 합의나 협상에 의해
","다음은 한국사회의 법에 대한 문제이다.
부부가 관계를 끊고 싶을 때 어떤 방법을 통해 이혼할 수 있는가?
A. 합의나 재판에 의해
B. 합의나 중재에 의해
C. 합의나 조정에 의해
D. 합의나 협상에 의해
","Next is the issue of law in Korean society.
How can a couple get divorced when they want to end their relationship?
A. By agreement or trial
B. By agreement or arbitration
C. By agreement or mediation
D. By agreement or negotiation
"
501,KIIP_law_32,,"다음은 한국사회의 법에 대한 문제이다.
이혼 원인을 제공하고 잘못이 있는 배우자는 무엇을 해야 하는가?","['A. 상대방에게 위자료를 지급해야 한다', 'B. 자녀 양육비를 지급해야 한다', 'C. 재산을 분할해야 한다', 'D. 이혼 비용을 전액 부담해야 한다']",A,"A. 상대방에게 위자료를 지급해야 한다
B. 자녀 양육비를 지급해야 한다
C. 재산을 분할해야 한다
D. 이혼 비용을 전액 부담해야 한다
","다음은 한국사회의 법에 대한 문제이다.
이혼 원인을 제공하고 잘못이 있는 배우자는 무엇을 해야 하는가?
A. 상대방에게 위자료를 지급해야 한다
B. 자녀 양육비를 지급해야 한다
C. 재산을 분할해야 한다
D. 이혼 비용을 전액 부담해야 한다
","Next is the issue of law in Korean society.
What should the at-fault spouse who caused the divorce do?
A. Alimony must be paid to the other party.
B. You must pay child support
C. Property must be divided
D. Must bear all divorce costs
"
502,KIIP_law_33,,"다음은 한국사회의 법에 대한 문제이다.
이혼 후 자녀의 양육권은 어떻게 결정되는가?","['A. 이혼한 당사자 간의 협의에 의해 결정한다', 'B. 가정법원에서 결정한다', 'C. 자녀의 의사에 따라 결정한다', 'D. 변호사가 결정한다']",A,"A. 이혼한 당사자 간의 협의에 의해 결정한다
B. 가정법원에서 결정한다
C. 자녀의 의사에 따라 결정한다
D. 변호사가 결정한다
","다음은 한국사회의 법에 대한 문제이다.
이혼 후 자녀의 양육권은 어떻게 결정되는가?
A. 이혼한 당사자 간의 협의에 의해 결정한다
B. 가정법원에서 결정한다
C. 자녀의 의사에 따라 결정한다
D. 변호사가 결정한다
","Next is the issue of law in Korean society.
How is custody of children determined after divorce?
A. It is decided through consultation between the divorced parties.
B. Decided by family court
C. Make decisions based on the child’s wishes
D. The lawyer decides
"
503,KIIP_law_34,,"다음은 한국사회의 법에 대한 문제이다.
이혼 당사자 간의 협의가 잘 이루어지지 않을 때, 자녀의 양육권은 어떻게 결정되는가?","['A. 가정법원에서 결정한다', 'B. 자녀의 의사에 따라 결정한다', 'C. 변호사가 결정한다', 'D. 이혼한 당사자 간의 협의에 의해 결정한다']",A,"A. 가정법원에서 결정한다
B. 자녀의 의사에 따라 결정한다
C. 변호사가 결정한다
D. 이혼한 당사자 간의 협의에 의해 결정한다
","다음은 한국사회의 법에 대한 문제이다.
이혼 당사자 간의 협의가 잘 이루어지지 않을 때, 자녀의 양육권은 어떻게 결정되는가?
A. 가정법원에서 결정한다
B. 자녀의 의사에 따라 결정한다
C. 변호사가 결정한다
D. 이혼한 당사자 간의 협의에 의해 결정한다
","Next is the issue of law in Korean society.
How is custody of children determined when there is poor agreement between the divorced parties?
A. It is decided by the family court.
B. Make decisions based on your child’s wishes
C. The lawyer decides
D. It is decided through consultation between the divorced parties.
"
504,KIIP_law_35,,"다음은 한국사회의 법에 대한 문제이다.
자녀를 맡아 키우게 된 쪽이 상대방에게 요구할 수 있는 것은 무엇인가?","['A. 자녀 양육에 필요한 비용', 'B. 이혼 비용', 'C. 위자료', 'D. 재산의 일부']",A,"A. 자녀 양육에 필요한 비용
B. 이혼 비용
C. 위자료
D. 재산의 일부
","다음은 한국사회의 법에 대한 문제이다.
자녀를 맡아 키우게 된 쪽이 상대방에게 요구할 수 있는 것은 무엇인가?
A. 자녀 양육에 필요한 비용
B. 이혼 비용
C. 위자료
D. 재산의 일부
","Next is the issue of law in Korean society.
What can the party in charge of raising a child ask the other party to do?
A. Costs necessary to raise children
B. Divorce Costs
C. Alimony
D. Part of property
"
