index,id,paragraph,question,choices,answer,options,ko,en
699,KIIP_politics_11,,"다음은 한국사회의 정치에 대한 문제이다.
한국에서는 누가 주인으로서의 권리를 행사하는가?","['A. 대통령', 'B. 국회의원', 'C. 국민', 'D. 정부']",C,"A. 대통령
B. 국회의원
C. 국민
D. 정부
","다음은 한국사회의 정치에 대한 문제이다.
한국에서는 누가 주인으로서의 권리를 행사하는가?
A. 대통령
B. 국회의원
C. 국민
D. 정부
","Next is the issue of politics in Korean society.
Who exercises rights as owner in Korea?
A. President
B. National Assembly member
C. people
D. government
"
700,KIIP_politics_12,,"다음은 한국사회의 정치에 대한 문제이다.
박정희는 몇 대 대통령이었는가?","['A. 4대', 'B. 5-9대', 'C. 10대', 'D. 11-12대']",B,"A. 4대
B. 5-9대
C. 10대
D. 11-12대
","다음은 한국사회의 정치에 대한 문제이다.
박정희는 몇 대 대통령이었는가?
A. 4대
B. 5-9대
C. 10대
D. 11-12대
","Next is the issue of politics in Korean society.
How many presidents was Park Chung-hee?
A. 4 generations
B. 5-9 units
C. Teenagers
D. 11-12 units
"
701,KIIP_politics_13,,"다음은 한국사회의 정치에 대한 문제이다.
대한민국 헌법이 제정된 날짜는 언제인가?","['A. 1948년 5월 10일', 'B. 1948년 7월 17일', 'C. 1948년 8월 15일', 'D. 1945년 8월 15일']",B,"A. 1948년 5월 10일
B. 1948년 7월 17일
C. 1948년 8월 15일
D. 1945년 8월 15일
","다음은 한국사회의 정치에 대한 문제이다.
대한민국 헌법이 제정된 날짜는 언제인가?
A. 1948년 5월 10일
B. 1948년 7월 17일
C. 1948년 8월 15일
D. 1945년 8월 15일
","Next is the issue of politics in Korean society.
When was the Constitution of the Republic of Korea enacted?
A: May 10, 1948
B. July 17, 1948
C. August 15, 1948
D. August 15, 1945
"
702,KIIP_politics_14,,"다음은 한국사회의 정치에 대한 문제이다.
4·19혁명은 어떤 사건에 반발하여 시작되었는가?","['A. 국회의원 총선거 개표 조작', 'B. 대통령 선거 부정', 'C. 민주화 요구 시위', 'D. 경제 정책 반대 시위']",A,"A. 국회의원 총선거 개표 조작
B. 대통령 선거 부정
C. 민주화 요구 시위
D. 경제 정책 반대 시위
","다음은 한국사회의 정치에 대한 문제이다.
4·19혁명은 어떤 사건에 반발하여 시작되었는가?
A. 국회의원 총선거 개표 조작
B. 대통령 선거 부정
C. 민주화 요구 시위
D. 경제 정책 반대 시위
","Next is the issue of politics in Korean society.
What incident did the April 19 Revolution begin in response to?
A. Manipulating the vote count in the general election of the National Assembly
B. Presidential election fraud
C. Demonstration demanding democratization
D. Protests against economic policies
"
703,KIIP_politics_15,,"다음은 한국사회의 정치에 대한 문제이다.
5·18 민주화운동에서 광주시민들이 요구한 것은 무엇인가?","['A. 군인들의 정치 개입 중단', 'B. 경제 개혁', 'C. 교육 개혁', 'D. 사회 개혁']",A,"A. 군인들의 정치 개입 중단
B. 경제 개혁
C. 교육 개혁
D. 사회 개혁
","다음은 한국사회의 정치에 대한 문제이다.
5·18 민주화운동에서 광주시민들이 요구한 것은 무엇인가?
A. 군인들의 정치 개입 중단
B. 경제 개혁
C. 교육 개혁
D. 사회 개혁
","Next is the issue of politics in Korean society.
What did Gwangju citizens demand during the May 18 Democratization Movement?
A. Stop military involvement in politics
B. Economic Reform
C. Education Reform
D. Social reform
"
704,KIIP_politics_16,,"다음은 한국사회의 정치에 대한 문제이다.
한국의 민주화 과정에 큰 영향을 끼친 것은 무엇인가?","['A. 한국의 경제 발전', 'B. 한국의 교육 발전', 'C. 5.18 민주화 운동', 'D. 사이버 공간에서의 표현의 자유']",C,"A. 한국의 경제 발전
B. 한국의 교육 발전
C. 5.18 민주화 운동
D. 사이버 공간에서의 표현의 자유
","다음은 한국사회의 정치에 대한 문제이다.
한국의 민주화 과정에 큰 영향을 끼친 것은 무엇인가?
A. 한국의 경제 발전
B. 한국의 교육 발전
C. 5.18 민주화 운동
D. 사이버 공간에서의 표현의 자유
","Next is the issue of politics in Korean society.
What had a major impact on Korea's democratization process?
A. Korea’s economic development
B. Educational development in Korea
C. 5.18 Democratization Movement
D. Freedom of expression in cyberspace
"
705,KIIP_politics_17,,"다음은 한국사회의 정치에 대한 문제이다.
1980년대에 정부와 시민들이 충돌하는 경우가 많았던 이유는 무엇인가?","['A. 정부의 경제 정책', 'B. 정부의 교육 정책', 'C. 정부의 민주화 요구 불충족', 'D. 정부의 사회 정책']",C,"A. 정부의 경제 정책
B. 정부의 교육 정책
C. 정부의 민주화 요구 불충족
D. 정부의 사회 정책
","다음은 한국사회의 정치에 대한 문제이다.
1980년대에 정부와 시민들이 충돌하는 경우가 많았던 이유는 무엇인가?
A. 정부의 경제 정책
B. 정부의 교육 정책
C. 정부의 민주화 요구 불충족
D. 정부의 사회 정책
","Next is the issue of politics in Korean society.
Why were there so many conflicts between the government and citizens in the 1980s?
A. Government economic policy
B. Government education policy
C. Failure to meet government demands for democratization
D. Government social policy
"
706,KIIP_politics_18,,"다음은 한국사회의 정치에 대한 문제이다.
4·19혁명의 결과로 어떤 대통령이 대통령직에서 물러났는가?","['A. 이승만', 'B. 박정희', 'C. 노태우', 'D. 김영삼']",A,"A. 이승만
B. 박정희
C. 노태우
D. 김영삼
","다음은 한국사회의 정치에 대한 문제이다.
4·19혁명의 결과로 어떤 대통령이 대통령직에서 물러났는가?
A. 이승만
B. 박정희
C. 노태우
D. 김영삼
","Next is the issue of politics in Korean society.
Which president resigned from office as a result of the April 19 Revolution?
A. Syngman Rhee
B. Park Chung-hee
C. Roh Tae-woo
D. Kim Young-sam
"
707,KIIP_politics_19,,"다음은 한국사회의 정치에 대한 문제이다.
1980년대 한국에서 민주화를 요구하는 시민들과 정부 사이에 충돌이 자주 발생한 이유는 무엇인가?","['A. 시민들의 민주화 요구가 증가했지만, 정부가 그 요구를 충족하지 못했기 때문', 'B. 정부의 민주화 정책이 실패했기 때문', 'C. 시민들의 민주화 요구가 줄어들었기 때문', 'D. 정부와 시민들 사이의 의사소통이 원활하지 않았기 때문']",A,"A. 시민들의 민주화 요구가 증가했지만, 정부가 그 요구를 충족하지 못했기 때문
B. 정부의 민주화 정책이 실패했기 때문
C. 시민들의 민주화 요구가 줄어들었기 때문
D. 정부와 시민들 사이의 의사소통이 원활하지 않았기 때문
","다음은 한국사회의 정치에 대한 문제이다.
1980년대 한국에서 민주화를 요구하는 시민들과 정부 사이에 충돌이 자주 발생한 이유는 무엇인가?
A. 시민들의 민주화 요구가 증가했지만, 정부가 그 요구를 충족하지 못했기 때문
B. 정부의 민주화 정책이 실패했기 때문
C. 시민들의 민주화 요구가 줄어들었기 때문
D. 정부와 시민들 사이의 의사소통이 원활하지 않았기 때문
","Next is the issue of politics in Korean society.
Why did clashes frequently occur between citizens demanding democratization and the government in Korea in the 1980s?
A. Because citizens’ demands for democratization increased, but the government failed to meet those demands.
B. Because the government’s democratization policy failed
C. Because citizens’ demands for democratization have decreased
D. Because communication between the government and citizens was not smooth.
"
708,KIIP_politics_20,,"다음은 한국사회의 정치에 대한 문제이다.
1987년 6월에 전국으로 확산된 시민들의 시위의 결과는 무엇인가?","['A. 대통령 직선제 개헌', 'B. 국회의 국정감사권 부활', 'C. 정부의 무너짐', 'D. 시민들의 민주화 요구 충족']",A,"A. 대통령 직선제 개헌
B. 국회의 국정감사권 부활
C. 정부의 무너짐
D. 시민들의 민주화 요구 충족
","다음은 한국사회의 정치에 대한 문제이다.
1987년 6월에 전국으로 확산된 시민들의 시위의 결과는 무엇인가?
A. 대통령 직선제 개헌
B. 국회의 국정감사권 부활
C. 정부의 무너짐
D. 시민들의 민주화 요구 충족
","Next is the issue of politics in Korean society.
What was the result of the citizen protests that spread across the country in June 1987?
A. Constitutional amendment to direct presidential election
B. Restoration of the National Assembly’s right to audit government affairs
C. The fall of the government
D. Meeting citizens’ demands for democracy
"
709,KIIP_politics_21,,"다음은 한국사회의 정치에 대한 문제이다.
국회의 국정감사권 부활이 한국에서 어떤 변화를 가져왔는가?","['A. 행정부의 권력 감소', 'B. 국회의 권력 증가', 'C. 행정부와 국회의 권력 균형', 'D. 국회의 권력 감소']",C,"A. 행정부의 권력 감소
B. 국회의 권력 증가
C. 행정부와 국회의 권력 균형
D. 국회의 권력 감소
","다음은 한국사회의 정치에 대한 문제이다.
국회의 국정감사권 부활이 한국에서 어떤 변화를 가져왔는가?
A. 행정부의 권력 감소
B. 국회의 권력 증가
C. 행정부와 국회의 권력 균형
D. 국회의 권력 감소
","Next is the issue of politics in Korean society.
What changes has the restoration of the National Assembly’s right to audit government affairs brought about in Korea?
A. Reduction in the power of the executive branch
B. Increased power of the National Assembly
C. Balance of power between the executive branch and the National Assembly
D. Reduction in the power of the National Assembly.
"
710,KIIP_politics_22,,"다음은 한국사회의 정치에 대한 문제이다.
1980년대에 민주화를 요구하는 시민들의 요구가 증가한 이유는 무엇인가?","['A. 당시 정부의 민주화 정책이 실패했기 때문', 'B. 시민들의 민주화 의식이 확산되었기 때문', 'C. 정부와 시민들 사이의 의사소통이 원활하지 않았기 때문', 'D. 모두 옳다']",B,"A. 당시 정부의 민주화 정책이 실패했기 때문
B. 시민들의 민주화 의식이 확산되었기 때문
C. 정부와 시민들 사이의 의사소통이 원활하지 않았기 때문
D. 모두 옳다
","다음은 한국사회의 정치에 대한 문제이다.
1980년대에 민주화를 요구하는 시민들의 요구가 증가한 이유는 무엇인가?
A. 당시 정부의 민주화 정책이 실패했기 때문
B. 시민들의 민주화 의식이 확산되었기 때문
C. 정부와 시민들 사이의 의사소통이 원활하지 않았기 때문
D. 모두 옳다
","Next is the issue of politics in Korean society.
Why did citizens' demands for democratization increase in the 1980s?
A. Because the government’s democratization policy at the time failed.
B. Because citizens’ awareness of democracy has spread
C. Because communication between the government and citizens was not smooth.
D. All are correct
"
711,KIIP_politics_23,,"다음은 한국사회의 정치에 대한 문제이다.
1987년에 시민들이 주장한 민주화 요구 중 하나는 무엇인가?","['A. 대통령 직선제', 'B. 국회의 국정감사권', 'C. 행정부의 권력 감소', 'D. 국회의 권력 증가']",A,"A. 대통령 직선제
B. 국회의 국정감사권
C. 행정부의 권력 감소
D. 국회의 권력 증가
","다음은 한국사회의 정치에 대한 문제이다.
1987년에 시민들이 주장한 민주화 요구 중 하나는 무엇인가?
A. 대통령 직선제
B. 국회의 국정감사권
C. 행정부의 권력 감소
D. 국회의 권력 증가
","Next is the issue of politics in Korean society.
What was one of the demands for democratization raised by citizens in 1987?
A. Direct presidential election
B. The National Assembly’s right to audit government affairs
C. Reduction in executive power.
D. Increased power of the National Assembly
"
712,KIIP_politics_24,,"다음은 한국사회의 정치에 대한 문제이다.
1987년에 전국으로 확산된 시민들의 시위의 주요 요구사항은 무엇인가?","['A. 대통령 직선제', 'B. 국회의 국정감사권', 'C. 행정부의 권력 감소', 'D. 국회의 권력 증가']",A,"A. 대통령 직선제
B. 국회의 국정감사권
C. 행정부의 권력 감소
D. 국회의 권력 증가
","다음은 한국사회의 정치에 대한 문제이다.
1987년에 전국으로 확산된 시민들의 시위의 주요 요구사항은 무엇인가?
A. 대통령 직선제
B. 국회의 국정감사권
C. 행정부의 권력 감소
D. 국회의 권력 증가
","Next is the issue of politics in Korean society.
What were the main demands of the citizens' protests that spread across the country in 1987?
A. Direct presidential election
B. The National Assembly’s right to audit government affairs
C. Reduction in executive power.
D. Increased power of the National Assembly
"
713,KIIP_politics_25,,"다음은 한국사회의 정치에 대한 문제이다.
한국은 아시아에서 어떤 점에서 최초인가?","['A. 외국인 영주권자를 ‘주민’으로 인정하여 지방선거투표권과 주민투표권 및 주민소환권을 부여한 나라', 'B. 외국인 영주권자를 ‘주민’으로 인정하여 대통령 선거투표권을 부여한 나라', 'C. 외국인 영주권자를 ‘주민’으로 인정하여 국회의원 선거투표권을 부여한 나라', 'D. 외국인 영주권자를 ‘주민’으로 인정하여 학생회 선거투표권을 부여한 나라']",A,"A. 외국인 영주권자를 ‘주민’으로 인정하여 지방선거투표권과 주민투표권 및 주민소환권을 부여한 나라
B. 외국인 영주권자를 ‘주민’으로 인정하여 대통령 선거투표권을 부여한 나라
C. 외국인 영주권자를 ‘주민’으로 인정하여 국회의원 선거투표권을 부여한 나라
D. 외국인 영주권자를 ‘주민’으로 인정하여 학생회 선거투표권을 부여한 나라
","다음은 한국사회의 정치에 대한 문제이다.
한국은 아시아에서 어떤 점에서 최초인가?
A. 외국인 영주권자를 ‘주민’으로 인정하여 지방선거투표권과 주민투표권 및 주민소환권을 부여한 나라
B. 외국인 영주권자를 ‘주민’으로 인정하여 대통령 선거투표권을 부여한 나라
C. 외국인 영주권자를 ‘주민’으로 인정하여 국회의원 선거투표권을 부여한 나라
D. 외국인 영주권자를 ‘주민’으로 인정하여 학생회 선거투표권을 부여한 나라
","Next is the issue of politics in Korean society.
In what ways is Korea first in Asia?
A. A country that recognizes foreign permanent residents as ‘residents’ and grants them the right to vote in local elections, referendum, and recall.
B. A country that recognizes foreign permanent residents as ‘residents’ and grants them the right to vote in presidential elections.
C. A country that recognizes foreign permanent residents as ‘residents’ and grants them the right to vote in national assembly elections.
D. A country that recognizes foreign permanent residents as ‘residents’ and grants them the right to vote in student council elections.
"
714,KIIP_politics_26,,"다음은 한국사회의 정치에 대한 문제이다.
한국에서 기초자치 단체는 어떤 것들로 구분되는가?","['A. 특별시와 광역시', 'B. 시와 군, 구', 'C. 도와 시', 'D. 특별시와 도']",B,"A. 특별시와 광역시
B. 시와 군, 구
C. 도와 시
D. 특별시와 도
","다음은 한국사회의 정치에 대한 문제이다.
한국에서 기초자치 단체는 어떤 것들로 구분되는가?
A. 특별시와 광역시
B. 시와 군, 구
C. 도와 시
D. 특별시와 도
","Next is the issue of politics in Korean society.
What are basic autonomous organizations classified into in Korea?
A. Special cities and metropolitan cities
B. City, county, district
C. Tao City
D. Special cities and provinces
"
715,KIIP_politics_27,,"다음은 한국사회의 정치에 대한 문제이다.
한국에서 선거는 어떤 방법으로 진행되는가?","['A. 국민이 자신을 대표할 사람을 직접 뽑는 방법', 'B. 정부가 대표를 지정하는 방법', 'C. 외국인이 대표를 지정하는 방법', 'D. 왕이 대표를 지정하는 방법']",A,"A. 국민이 자신을 대표할 사람을 직접 뽑는 방법
B. 정부가 대표를 지정하는 방법
C. 외국인이 대표를 지정하는 방법
D. 왕이 대표를 지정하는 방법
","다음은 한국사회의 정치에 대한 문제이다.
한국에서 선거는 어떤 방법으로 진행되는가?
A. 국민이 자신을 대표할 사람을 직접 뽑는 방법
B. 정부가 대표를 지정하는 방법
C. 외국인이 대표를 지정하는 방법
D. 왕이 대표를 지정하는 방법
","Next is the issue of politics in Korean society.
How are elections conducted in Korea?
A. How the people directly elect someone to represent them
B. How the government appoints representatives
C. How a foreigner can designate a representative
D. How the King Appoints Representatives
"
716,KIIP_politics_28,,"다음은 한국사회의 정치에 대한 문제이다.
한국에서 선거권이 주어지는 나이는 몇 세인가?","['A. 18세', 'B. 19세', 'C. 20세', 'D. 21세']",B,"A. 18세
B. 19세
C. 20세
D. 21세
","다음은 한국사회의 정치에 대한 문제이다.
한국에서 선거권이 주어지는 나이는 몇 세인가?
A. 18세
B. 19세
C. 20세
D. 21세
","Next is the issue of politics in Korean society.
At what age do you have the right to vote in Korea?
A. 18 years old
B. 19 years old
C. 20 years old
D. 21 years old
"
717,KIIP_politics_29,,"다음은 한국사회의 정치에 대한 문제이다.
한국의 선거는 어떤 원칙에 따라 치러지는가?","['A. 보통·평등·직접·비밀선거', 'B. 보통·평등·간접·비밀선거', 'C. 보통·불평등·직접·비밀선거', 'D. 보통·평등·직접·공개선거']",A,"A. 보통·평등·직접·비밀선거
B. 보통·평등·간접·비밀선거
C. 보통·불평등·직접·비밀선거
D. 보통·평등·직접·공개선거
","다음은 한국사회의 정치에 대한 문제이다.
한국의 선거는 어떤 원칙에 따라 치러지는가?
A. 보통·평등·직접·비밀선거
B. 보통·평등·간접·비밀선거
C. 보통·불평등·직접·비밀선거
D. 보통·평등·직접·공개선거
","Next is the issue of politics in Korean society.
According to what principles are elections held in Korea?
A. Universal, equal, direct, secret election
B. Universal, equal, indirect, secret election
C. Universal, unequal, direct, secret election
D. Universal, equal, direct, open election
"
718,KIIP_politics_30,,"다음은 한국사회의 정치에 대한 문제이다.
외국인은 한국의 어떤 선거에 참여할 수 없는가?","['A. 대통령 선거와 국회의원 선거', 'B. 지방자치단체 선거', 'C. 학생회 선거', 'D. 아파트 관리위원회 선거']",A,"A. 대통령 선거와 국회의원 선거
B. 지방자치단체 선거
C. 학생회 선거
D. 아파트 관리위원회 선거
","다음은 한국사회의 정치에 대한 문제이다.
외국인은 한국의 어떤 선거에 참여할 수 없는가?
A. 대통령 선거와 국회의원 선거
B. 지방자치단체 선거
C. 학생회 선거
D. 아파트 관리위원회 선거
","Next is the issue of politics in Korean society.
Can foreigners participate in any elections in Korea?
A. Presidential and National Assembly elections
B. Local government elections
C. Student Council Election
D. Apartment Management Committee Election
"
719,KIIP_politics_31,,"다음은 한국사회의 정치에 대한 문제이다.
한국에서 외국인이 지역 주민의 대표를 뽑는 선거에 투표할 수 있는 조건은 무엇인가?","['A. 영주권을 얻은 뒤 3년이 지난 만 19세 이상의 외국인', 'B. 영주권을 얻은 뒤 1년이 지난 만 19세 이상의 외국인', 'C. 영주권을 얻은 뒤 5년이 지난 만 19세 이상의 외국인', 'D. 영주권을 얻은 뒤 10년이 지난 만 19세 이상의 외국인']",A,"A. 영주권을 얻은 뒤 3년이 지난 만 19세 이상의 외국인
B. 영주권을 얻은 뒤 1년이 지난 만 19세 이상의 외국인
C. 영주권을 얻은 뒤 5년이 지난 만 19세 이상의 외국인
D. 영주권을 얻은 뒤 10년이 지난 만 19세 이상의 외국인
","다음은 한국사회의 정치에 대한 문제이다.
한국에서 외국인이 지역 주민의 대표를 뽑는 선거에 투표할 수 있는 조건은 무엇인가?
A. 영주권을 얻은 뒤 3년이 지난 만 19세 이상의 외국인
B. 영주권을 얻은 뒤 1년이 지난 만 19세 이상의 외국인
C. 영주권을 얻은 뒤 5년이 지난 만 19세 이상의 외국인
D. 영주권을 얻은 뒤 10년이 지난 만 19세 이상의 외국인
","Next is the issue of politics in Korean society.
What are the conditions for foreigners to vote in elections to elect local residents' representatives in Korea?
A. Foreigners over 19 years of age who have received permanent residency more than 3 years ago
B. Foreigners aged 19 or older who have had one year since obtaining permanent residency
C. Foreigners over 19 years of age who have obtained permanent residency more than 5 years ago
D. Foreigners aged 19 or older 10 years after obtaining permanent residency
"
720,KIIP_politics_32,,"다음은 한국사회의 정치에 대한 문제이다.
한국의 지방자치제는 어떤 제도인가?","['A. 지역 주민이 스스로 자기 지역의 대표자를 뽑아서 지역의 정치를 담당하도록 하는 제도', 'B. 정부가 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도', 'C. 외국인이 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도', 'D. 왕이 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도']",A,"A. 지역 주민이 스스로 자기 지역의 대표자를 뽑아서 지역의 정치를 담당하도록 하는 제도
B. 정부가 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도
C. 외국인이 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도
D. 왕이 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도
","다음은 한국사회의 정치에 대한 문제이다.
한국의 지방자치제는 어떤 제도인가?
A. 지역 주민이 스스로 자기 지역의 대표자를 뽑아서 지역의 정치를 담당하도록 하는 제도
B. 정부가 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도
C. 외국인이 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도
D. 왕이 지역의 대표자를 지정하여 지역의 정치를 담당하도록 하는 제도
","Next is the issue of politics in Korean society.
What kind of system is Korea’s local self-government system?
A. A system that allows local residents to elect their own local representatives to take charge of local politics
B. A system in which the government appoints a regional representative to take charge of regional politics
C. A system that allows foreigners to designate local representatives to take charge of local politics
D. A system in which the king appoints a regional representative to take charge of regional politics
"
721,KIIP_politics_33,,"다음은 한국사회의 정치에 대한 문제이다.
한국의 지방자치단체는 어떻게 구분되는가?","['A. 광역자치 단체와 기초자치단체', 'B. 도시와 시골', 'C. 대도시와 소도시', 'D. 지방과 중앙']",A,"A. 광역자치 단체와 기초자치단체
B. 도시와 시골
C. 대도시와 소도시
D. 지방과 중앙
","다음은 한국사회의 정치에 대한 문제이다.
한국의 지방자치단체는 어떻게 구분되는가?
A. 광역자치 단체와 기초자치단체
B. 도시와 시골
C. 대도시와 소도시
D. 지방과 중앙
","Next is the issue of politics in Korean society.
How are local governments in Korea classified?
A. Metropolitan and basic local governments
B. Cities and countryside
C. Big cities and small cities
D. Local and central
"
