index,id,paragraph,question,choices,answer,options,ko,en
609,PSAT_20_17,,"다음은 한국사회의 법에 대한 문제이다.
지방자치에 대한 설명으로 옳지 않은 것은?","['A. 헌법재판소는 지방자치단체의 장 선거권은 헌법상 보장된 기본권이라고 판시하였다.', 'B. 지방자치단체는 법령의 범위 안에서 그 사무에 관하여 조례를 제정할 수 있으나, 주민의 권리 제한 또는 의무 부과에 관한 사항이나 벌칙을 정할 때에는 법률의 위임이 있어야 한다.', 'C. 지방자치단체는 법인으로 한다.', 'D. 광역자치단체의 명칭 변경은 법률에 의하여야 하나, 기초자치단체의 명칭 변경은 기초자치단체의 조례나 주민투표에 의하여 할 수 있다.']",D,"A. 헌법재판소는 지방자치단체의 장 선거권은 헌법상 보장된 기본권이라고 판시하였다.
B. 지방자치단체는 법령의 범위 안에서 그 사무에 관하여 조례를 제정할 수 있으나, 주민의 권리 제한 또는 의무 부과에 관한 사항이나 벌칙을 정할 때에는 법률의 위임이 있어야 한다.
C. 지방자치단체는 법인으로 한다.
D. 광역자치단체의 명칭 변경은 법률에 의하여야 하나, 기초자치단체의 명칭 변경은 기초자치단체의 조례나 주민투표에 의하여 할 수 있다.
","다음은 한국사회의 법에 대한 문제이다.
지방자치에 대한 설명으로 옳지 않은 것은?
A. 헌법재판소는 지방자치단체의 장 선거권은 헌법상 보장된 기본권이라고 판시하였다.
B. 지방자치단체는 법령의 범위 안에서 그 사무에 관하여 조례를 제정할 수 있으나, 주민의 권리 제한 또는 의무 부과에 관한 사항이나 벌칙을 정할 때에는 법률의 위임이 있어야 한다.
C. 지방자치단체는 법인으로 한다.
D. 광역자치단체의 명칭 변경은 법률에 의하여야 하나, 기초자치단체의 명칭 변경은 기초자치단체의 조례나 주민투표에 의하여 할 수 있다.
","Next is the issue of law in Korean society.
Which of the following is not correct regarding local autonomy?
A. The Constitutional Court ruled that the right to elect local government heads is a fundamental right guaranteed by the Constitution.
B. Local governments may enact ordinances regarding their affairs within the scope of the law, but when establishing matters or penalties related to limiting the rights of residents or imposing obligations, there must be legal delegation.
C. Local governments shall be corporations.
D. Changes in the name of a metropolitan government must be made by law, but changes in the name of a basic local government can be made through local government ordinances or a referendum.
"
610,PSAT_20_18,,"다음은 한국사회의 법에 대한 문제이다.
집회의 자유에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)","[""A. 헌법 제21조제2항의 '허가'는 '행정청이 주체가 되어 집회의 허용 여부를 사전에 결정하는 것'으로서 행정청에 의한 사전허가는 헌법상 금지되지만, 입법자가 법률로써 일반적으로 집회를 제한하는 것은 헌법상 '사전허가금지'에 해당하지 않는다."", 'B. 국회의사당의 경계지점으로부터 100미터 이내의 장소에서 옥외집회를 금지하는 것은 국회의 기능이나 역할에 비추어 볼 때 집회의 자유를 침해하는 것이 아니다.', 'C. 집회ㆍ시위 등 현장에서 집회ㆍ시위 참가자에 대한 사진이나 영상촬영 등의 행위는 집회ㆍ시위 참가자들에게 심리적 부담으로 작용하여 여론형성 및 민주적 토론절차에 영향을 주고 집회의 자유를 전체적으로 위축시키는 결과를 가져올 수 있으므로 집회의 자유를 제한한다.', 'D. 집회 및 시위에 관한 법률에서 옥외집회란 천장이 없거나 사방이 폐쇄되지 아니한 장소에서 여는 집회를 말한다.']",B,"A. 헌법 제21조제2항의 '허가'는 '행정청이 주체가 되어 집회의 허용 여부를 사전에 결정하는 것'으로서 행정청에 의한 사전허가는 헌법상 금지되지만, 입법자가 법률로써 일반적으로 집회를 제한하는 것은 헌법상 '사전허가금지'에 해당하지 않는다.
B. 국회의사당의 경계지점으로부터 100미터 이내의 장소에서 옥외집회를 금지하는 것은 국회의 기능이나 역할에 비추어 볼 때 집회의 자유를 침해하는 것이 아니다.
C. 집회ㆍ시위 등 현장에서 집회ㆍ시위 참가자에 대한 사진이나 영상촬영 등의 행위는 집회ㆍ시위 참가자들에게 심리적 부담으로 작용하여 여론형성 및 민주적 토론절차에 영향을 주고 집회의 자유를 전체적으로 위축시키는 결과를 가져올 수 있으므로 집회의 자유를 제한한다.
D. 집회 및 시위에 관한 법률에서 옥외집회란 천장이 없거나 사방이 폐쇄되지 아니한 장소에서 여는 집회를 말한다.
","다음은 한국사회의 법에 대한 문제이다.
집회의 자유에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)
A. 헌법 제21조제2항의 '허가'는 '행정청이 주체가 되어 집회의 허용 여부를 사전에 결정하는 것'으로서 행정청에 의한 사전허가는 헌법상 금지되지만, 입법자가 법률로써 일반적으로 집회를 제한하는 것은 헌법상 '사전허가금지'에 해당하지 않는다.
B. 국회의사당의 경계지점으로부터 100미터 이내의 장소에서 옥외집회를 금지하는 것은 국회의 기능이나 역할에 비추어 볼 때 집회의 자유를 침해하는 것이 아니다.
C. 집회ㆍ시위 등 현장에서 집회ㆍ시위 참가자에 대한 사진이나 영상촬영 등의 행위는 집회ㆍ시위 참가자들에게 심리적 부담으로 작용하여 여론형성 및 민주적 토론절차에 영향을 주고 집회의 자유를 전체적으로 위축시키는 결과를 가져올 수 있으므로 집회의 자유를 제한한다.
D. 집회 및 시위에 관한 법률에서 옥외집회란 천장이 없거나 사방이 폐쇄되지 아니한 장소에서 여는 집회를 말한다.
","Next is the issue of law in Korean society.
Which of the following is incorrect regarding freedom of assembly? (In case of dispute, according to precedent)
A. ‘Permission’ in Article 21, Paragraph 2 of the Constitution means ‘the administrative agency takes the lead and decides in advance whether or not to allow an assembly.’ Prior permission by the administrative agency is prohibited under the Constitution, but legislators generally restrict assemblies by law. This does not fall under the ‘prohibition of prior permission’ under the Constitution.
B. Prohibiting outdoor gatherings within 100 meters from the border point of the National Assembly does not infringe on freedom of assembly in light of the function or role of the National Assembly.
C. Activities such as taking photos or videos of participants in rallies or demonstrations at the site of rallies or demonstrations exert a psychological burden on the participants, affecting the formation of public opinion and democratic discussion procedures and reducing the overall freedom of assembly. Restrict freedom of assembly because it may have consequences.
D. In the Act on Assembly and Demonstration, an outdoor assembly refers to an assembly held in a place where there is no ceiling or all sides are not closed.
"
611,PSAT_20_19,,"다음은 한국사회의 법에 대한 문제이다.
기본권에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)","['A. 영토권을 헌법소원의 대상인 기본권의 하나로 간주하는 것은 가능하다.', ""B. '헌법전문에 기재된 3/1정신'은 헌법소원의 대상인 헌법상 보장된 기본권에 해당하지 아니한다."", 'C. 행복추구권 속에는 일반적 행동자유권, 개성의 자유로운 발현권이 포함되어 있다.', 'D. 평화적 생존권은 헌법 제10조와 제37조제1항에 의하여 인정된 기본권으로서 침략전쟁에 강제되지 않고 평화적 생존을 할 수 있도록 국가에 요청할 수 있는 권리이다.']",D,"A. 영토권을 헌법소원의 대상인 기본권의 하나로 간주하는 것은 가능하다.
B. '헌법전문에 기재된 3/1정신'은 헌법소원의 대상인 헌법상 보장된 기본권에 해당하지 아니한다.
C. 행복추구권 속에는 일반적 행동자유권, 개성의 자유로운 발현권이 포함되어 있다.
D. 평화적 생존권은 헌법 제10조와 제37조제1항에 의하여 인정된 기본권으로서 침략전쟁에 강제되지 않고 평화적 생존을 할 수 있도록 국가에 요청할 수 있는 권리이다.
","다음은 한국사회의 법에 대한 문제이다.
기본권에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)
A. 영토권을 헌법소원의 대상인 기본권의 하나로 간주하는 것은 가능하다.
B. '헌법전문에 기재된 3/1정신'은 헌법소원의 대상인 헌법상 보장된 기본권에 해당하지 아니한다.
C. 행복추구권 속에는 일반적 행동자유권, 개성의 자유로운 발현권이 포함되어 있다.
D. 평화적 생존권은 헌법 제10조와 제37조제1항에 의하여 인정된 기본권으로서 침략전쟁에 강제되지 않고 평화적 생존을 할 수 있도록 국가에 요청할 수 있는 권리이다.
","Next is the issue of law in Korean society.
Which of the following is incorrect regarding basic rights? (In case of dispute, according to precedent)
A. It is possible to regard territorial rights as one of the fundamental rights subject to constitutional complaints.
B. The '3/1 spirit stated in the preamble to the Constitution' does not correspond to the fundamental rights guaranteed by the Constitution that are the subject of constitutional complaints.
C. The right to pursue happiness includes the general right to freedom of action and the right to free expression of individuality.
D. The right to peaceful existence is a basic right recognized by Article 10 and Article 37, Paragraph 1 of the Constitution, and is the right to request the state to allow one to live peacefully without being forced into a war of aggression.
"
612,PSAT_20_20,,"다음은 한국사회의 법에 대한 문제이다.
신체의 자유에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)","['A. 헌법은 동일한 범죄에 대하여 거듭 처벌받지 않는다고 하고 있는데, 여기서 말하는 처벌은 국가가 행하는 일체의 제재나 불이익처분을 모두 포함하는 것이다.', 'B. 모든 국민은 고문을 받지 아니하며, 형사상 자기에게 불리한 진술을 강요당하지 아니한다.', 'C. 체포ㆍ구속ㆍ압수 또는 수색을 할 때에는 적법한 절차에 따라 검사의 신청에 의하여 법관이 발부한 영장을 제시하여야 한다.', 'D. 체포 또는 구속을 당한 자의 가족 등 법률이 정하는 자에게는 그 이유와 일시ㆍ장소가 지체없이 통지되어야 한다.']",A,"A. 헌법은 동일한 범죄에 대하여 거듭 처벌받지 않는다고 하고 있는데, 여기서 말하는 처벌은 국가가 행하는 일체의 제재나 불이익처분을 모두 포함하는 것이다.
B. 모든 국민은 고문을 받지 아니하며, 형사상 자기에게 불리한 진술을 강요당하지 아니한다.
C. 체포ㆍ구속ㆍ압수 또는 수색을 할 때에는 적법한 절차에 따라 검사의 신청에 의하여 법관이 발부한 영장을 제시하여야 한다.
D. 체포 또는 구속을 당한 자의 가족 등 법률이 정하는 자에게는 그 이유와 일시ㆍ장소가 지체없이 통지되어야 한다.
","다음은 한국사회의 법에 대한 문제이다.
신체의 자유에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)
A. 헌법은 동일한 범죄에 대하여 거듭 처벌받지 않는다고 하고 있는데, 여기서 말하는 처벌은 국가가 행하는 일체의 제재나 불이익처분을 모두 포함하는 것이다.
B. 모든 국민은 고문을 받지 아니하며, 형사상 자기에게 불리한 진술을 강요당하지 아니한다.
C. 체포ㆍ구속ㆍ압수 또는 수색을 할 때에는 적법한 절차에 따라 검사의 신청에 의하여 법관이 발부한 영장을 제시하여야 한다.
D. 체포 또는 구속을 당한 자의 가족 등 법률이 정하는 자에게는 그 이유와 일시ㆍ장소가 지체없이 통지되어야 한다.
","Next is the issue of law in Korean society.
Which of the following is not correct regarding physical freedom? (In case of dispute, according to precedent)
A. The Constitution states that a person shall not be punished repeatedly for the same crime, and the punishment referred to here includes all sanctions or disadvantageous measures imposed by the state.
B. No citizen shall be tortured or forced to make a criminal statement against him.
C. When arresting, detaining, confiscating, or searching, a warrant issued by a judge must be presented at the request of a prosecutor in accordance with legal procedures.
D. Persons specified by law, such as family members of the person arrested or detained, must be notified without delay of the reason, time, and location.
"
613,PSAT_20_21,,"다음은 한국사회의 법에 대한 문제이다.
대통령의 국가긴급권에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)","['A. 대통령은 국가의 안위에 관계되는 중대한 교전상태에 있어서 국가를 보위하기 위하여 긴급한 조치가 필요하고 국회의 집회를 기다릴 여유가 없는 때에 한하여 법률의 효력을 가지는 명령을 발할 수 있다.', 'B. 대통령은 긴급명령을 한 때에는 지체없이 국회에 보고하여 그 승인을 얻어야 한다.', 'C. 대통령이 긴급명령을 발하기 위해서는 국무회의의 심의를 거쳐야 한다.', 'D. 대통령의 긴급재정경제명령은 국가긴급권의 일종으로서 고도의 정치적 결단에 의하여 발동되는 행위이고 그 결단을 존중하여야 할 필요성이 있는 행위라는 의미에서 통치행위에 속한다.']",A,"A. 대통령은 국가의 안위에 관계되는 중대한 교전상태에 있어서 국가를 보위하기 위하여 긴급한 조치가 필요하고 국회의 집회를 기다릴 여유가 없는 때에 한하여 법률의 효력을 가지는 명령을 발할 수 있다.
B. 대통령은 긴급명령을 한 때에는 지체없이 국회에 보고하여 그 승인을 얻어야 한다.
C. 대통령이 긴급명령을 발하기 위해서는 국무회의의 심의를 거쳐야 한다.
D. 대통령의 긴급재정경제명령은 국가긴급권의 일종으로서 고도의 정치적 결단에 의하여 발동되는 행위이고 그 결단을 존중하여야 할 필요성이 있는 행위라는 의미에서 통치행위에 속한다.
","다음은 한국사회의 법에 대한 문제이다.
대통령의 국가긴급권에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)
A. 대통령은 국가의 안위에 관계되는 중대한 교전상태에 있어서 국가를 보위하기 위하여 긴급한 조치가 필요하고 국회의 집회를 기다릴 여유가 없는 때에 한하여 법률의 효력을 가지는 명령을 발할 수 있다.
B. 대통령은 긴급명령을 한 때에는 지체없이 국회에 보고하여 그 승인을 얻어야 한다.
C. 대통령이 긴급명령을 발하기 위해서는 국무회의의 심의를 거쳐야 한다.
D. 대통령의 긴급재정경제명령은 국가긴급권의 일종으로서 고도의 정치적 결단에 의하여 발동되는 행위이고 그 결단을 존중하여야 할 필요성이 있는 행위라는 의미에서 통치행위에 속한다.
","Next is the issue of law in Korean society.
Which of the following is incorrect regarding the president's national emergency powers? (In case of dispute, according to precedent)
A. The President may issue an order having the force of law only when urgent measures are needed to defend the nation in a state of serious war affecting the national security and there is no time to wait for a meeting of the National Assembly.
B. When the President issues an emergency order, he must report it to the National Assembly without delay and obtain approval.
C. In order for the President to issue an emergency order, it must be reviewed by the State Council.
D. The President's emergency fiscal and economic order is a type of national emergency power and is an act of governance in the sense that it is an act that is triggered by a high-level political decision and that there is a need to respect that decision.
"
614,PSAT_20_22,,"다음은 한국사회의 법에 대한 문제이다.
국회의 재정권한에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)","['A. 어떤 공적 과제에 관한 재정을 조달할 경우 조세와 부담금 중 어느 형식을 이용할 것인지를 입법자가 자유롭게 선택해서는 안 된다.', 'B. 예산총계주의는 국가재정의 모든 수지를 예산에 반영함으로써 그 전체를 분명하게 하고 국회와 국민에 의한 재정상의 감독을 용이하게 하려는 것이다.', 'C. 예산은 일종의 법규범이고 법률과 마찬가지로 국회의 의결을 거쳐 제정되고 국가기관과 일반국민을 모두 구속하므로, 국회의 예산안 의결은 헌법소원의 대상이 된다.', 'D. 국회는 정부의 동의없이 정부가 제출한 지출예산 각항의 금액을 증가하거나 새 비목을 설치할 수 없다.']",C,"A. 어떤 공적 과제에 관한 재정을 조달할 경우 조세와 부담금 중 어느 형식을 이용할 것인지를 입법자가 자유롭게 선택해서는 안 된다.
B. 예산총계주의는 국가재정의 모든 수지를 예산에 반영함으로써 그 전체를 분명하게 하고 국회와 국민에 의한 재정상의 감독을 용이하게 하려는 것이다.
C. 예산은 일종의 법규범이고 법률과 마찬가지로 국회의 의결을 거쳐 제정되고 국가기관과 일반국민을 모두 구속하므로, 국회의 예산안 의결은 헌법소원의 대상이 된다.
D. 국회는 정부의 동의없이 정부가 제출한 지출예산 각항의 금액을 증가하거나 새 비목을 설치할 수 없다.
","다음은 한국사회의 법에 대한 문제이다.
국회의 재정권한에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)
A. 어떤 공적 과제에 관한 재정을 조달할 경우 조세와 부담금 중 어느 형식을 이용할 것인지를 입법자가 자유롭게 선택해서는 안 된다.
B. 예산총계주의는 국가재정의 모든 수지를 예산에 반영함으로써 그 전체를 분명하게 하고 국회와 국민에 의한 재정상의 감독을 용이하게 하려는 것이다.
C. 예산은 일종의 법규범이고 법률과 마찬가지로 국회의 의결을 거쳐 제정되고 국가기관과 일반국민을 모두 구속하므로, 국회의 예산안 의결은 헌법소원의 대상이 된다.
D. 국회는 정부의 동의없이 정부가 제출한 지출예산 각항의 금액을 증가하거나 새 비목을 설치할 수 없다.
","Next is the issue of law in Korean society.
Which of the following is incorrect regarding the fiscal authority of the National Assembly? (In case of dispute, according to precedent)
A. When financing a public project, legislators should not be free to choose which form of tax or levy to use.
B. Total budgetism is intended to clarify the overall balance of national finances by reflecting them in the budget and to facilitate financial supervision by the National Assembly and the people.
C. The budget is a type of legal norm, and like laws, it is enacted through the resolution of the National Assembly and binds both state agencies and the general public, so the National Assembly's resolution of the budget is subject to constitutional appeal.
D. The National Assembly cannot increase the amount of each item of the expenditure budget submitted by the government or establish new expenses without the consent of the government.
"
615,PSAT_20_23,,"다음은 한국사회의 법에 대한 문제이다.
대통령선거에 대한 설명으로 옳지 않은 것은?","['A. 대통령후보자가 1인일 때에는 그 득표수가 선거권자 총수의 3분의 1 이상이 아니면 대통령으로 당선될 수 없다.', 'B. 대통령으로 선거될 수 있는 자는 국회의원의 피선거권이 있고 선거일 현재 45세에 달하여야 한다.', 'C. 헌법은 대통령의 임기가 만료되는 때에는 임기만료 70일 내지 40일 전에 후임자를 선거한다고 규정하고 있다.', 'D. 대통령이 궐위된 때 또는 대통령 당선자가 사망하거나 판결 기타의 사유로 그 자격을 상실한 때에는 60일 이내에 후임자를 선거한다.']",B,"A. 대통령후보자가 1인일 때에는 그 득표수가 선거권자 총수의 3분의 1 이상이 아니면 대통령으로 당선될 수 없다.
B. 대통령으로 선거될 수 있는 자는 국회의원의 피선거권이 있고 선거일 현재 45세에 달하여야 한다.
C. 헌법은 대통령의 임기가 만료되는 때에는 임기만료 70일 내지 40일 전에 후임자를 선거한다고 규정하고 있다.
D. 대통령이 궐위된 때 또는 대통령 당선자가 사망하거나 판결 기타의 사유로 그 자격을 상실한 때에는 60일 이내에 후임자를 선거한다.
","다음은 한국사회의 법에 대한 문제이다.
대통령선거에 대한 설명으로 옳지 않은 것은?
A. 대통령후보자가 1인일 때에는 그 득표수가 선거권자 총수의 3분의 1 이상이 아니면 대통령으로 당선될 수 없다.
B. 대통령으로 선거될 수 있는 자는 국회의원의 피선거권이 있고 선거일 현재 45세에 달하여야 한다.
C. 헌법은 대통령의 임기가 만료되는 때에는 임기만료 70일 내지 40일 전에 후임자를 선거한다고 규정하고 있다.
D. 대통령이 궐위된 때 또는 대통령 당선자가 사망하거나 판결 기타의 사유로 그 자격을 상실한 때에는 60일 이내에 후임자를 선거한다.
","Next is the issue of law in Korean society.
Which of the following is not an accurate explanation of the presidential election?
A. When there is only one presidential candidate, he cannot be elected as president unless the number of votes received is more than one-third of the total number of voters.
B. A person who can be elected as president must have the right to be elected as a member of the National Assembly and must be 45 years old as of the election date.
C. The Constitution stipulates that when the president's term expires, a successor is elected 70 to 40 days before the expiration of the term.
D. When there is a vacancy in the presidency or when the president-elect dies or loses his/her qualifications due to judgment or other reasons, a successor is elected within 60 days.
"
616,PSAT_20_24,,"다음은 한국사회의 법에 대한 문제이다.
헌법개정에 대한 설명으로 옳지 않은 것은?","['A. 헌법개정은 국회재적의원 3분의 1 이상 또는 대통령의 발의로 제안된다.', 'B. 대통령의 임기연장 또는 중임변경을 위한 헌법개정은 그 헌법개정 제안 당시의 대통령에 대하여는 효력이 없다.', 'C. 국회는 헌법개정안이 공고된 날로부터 60일 이내에 의결하여야 하며, 국회의 의결은 재적의원 3분의 2 이상의 찬성을 얻어야 한다.', 'D. 헌법개정안은 국회가 의결한 후 30일 이내에 국민투표에 붙여 국회의원선거권자 과반수의 투표와 투표자 과반수의 찬성을 얻어야 한다.']",A,"A. 헌법개정은 국회재적의원 3분의 1 이상 또는 대통령의 발의로 제안된다.
B. 대통령의 임기연장 또는 중임변경을 위한 헌법개정은 그 헌법개정 제안 당시의 대통령에 대하여는 효력이 없다.
C. 국회는 헌법개정안이 공고된 날로부터 60일 이내에 의결하여야 하며, 국회의 의결은 재적의원 3분의 2 이상의 찬성을 얻어야 한다.
D. 헌법개정안은 국회가 의결한 후 30일 이내에 국민투표에 붙여 국회의원선거권자 과반수의 투표와 투표자 과반수의 찬성을 얻어야 한다.
","다음은 한국사회의 법에 대한 문제이다.
헌법개정에 대한 설명으로 옳지 않은 것은?
A. 헌법개정은 국회재적의원 3분의 1 이상 또는 대통령의 발의로 제안된다.
B. 대통령의 임기연장 또는 중임변경을 위한 헌법개정은 그 헌법개정 제안 당시의 대통령에 대하여는 효력이 없다.
C. 국회는 헌법개정안이 공고된 날로부터 60일 이내에 의결하여야 하며, 국회의 의결은 재적의원 3분의 2 이상의 찬성을 얻어야 한다.
D. 헌법개정안은 국회가 의결한 후 30일 이내에 국민투표에 붙여 국회의원선거권자 과반수의 투표와 투표자 과반수의 찬성을 얻어야 한다.
","Next is the issue of law in Korean society.
Which of the following is incorrect regarding the constitutional amendment?
A. Constitutional amendments are proposed by the motion of more than one-third of the members of the National Assembly or the President.
B. Constitutional amendments to extend the President's term of office or change his/her term of office have no effect on the President at the time of the proposed constitutional amendment.
C. The National Assembly must pass a resolution on the constitutional amendment within 60 days from the date it is announced, and the resolution of the National Assembly must receive the approval of more than two-thirds of the registered members.
D. The constitutional amendment must be submitted to a national referendum within 30 days after resolution by the National Assembly and must be approved by a majority of voters eligible to vote in the National Assembly.
"
617,PSAT_20_25,,"다음은 한국사회의 법에 대한 문제이다.
국회의장과 부의장에 대한 설명으로 옳지 않은 것은?","['A. 국회의장과 부의장은 국회의 동의를 받아 그 직을 사임할 수 있다.', 'B. 국회의장과 부의장은 특별히 법률로 정한 경우를 제외하고는 국회의원 외의 직을 겸할 수 없다.', 'C. 국회의원이 국회의장 또는 부의장으로 당선된 때에는 당선된 다음 날부터 국회의장 또는 부의장으로 재직하는 동안은 당적을 가질 수 없다.', 'D. 국회의장은 위원회에 출석하여 발언할 수 있으나 표결에는 참가할 수 없다.']",C,"A. 국회의장과 부의장은 국회의 동의를 받아 그 직을 사임할 수 있다.
B. 국회의장과 부의장은 특별히 법률로 정한 경우를 제외하고는 국회의원 외의 직을 겸할 수 없다.
C. 국회의원이 국회의장 또는 부의장으로 당선된 때에는 당선된 다음 날부터 국회의장 또는 부의장으로 재직하는 동안은 당적을 가질 수 없다.
D. 국회의장은 위원회에 출석하여 발언할 수 있으나 표결에는 참가할 수 없다.
","다음은 한국사회의 법에 대한 문제이다.
국회의장과 부의장에 대한 설명으로 옳지 않은 것은?
A. 국회의장과 부의장은 국회의 동의를 받아 그 직을 사임할 수 있다.
B. 국회의장과 부의장은 특별히 법률로 정한 경우를 제외하고는 국회의원 외의 직을 겸할 수 없다.
C. 국회의원이 국회의장 또는 부의장으로 당선된 때에는 당선된 다음 날부터 국회의장 또는 부의장으로 재직하는 동안은 당적을 가질 수 없다.
D. 국회의장은 위원회에 출석하여 발언할 수 있으나 표결에는 참가할 수 없다.
","Next is the issue of law in Korean society.
Which of the following is incorrect regarding the Speaker and Vice-Chairman of the National Assembly?
A. The Speaker and Vice-Chairman of the National Assembly may resign from their positions with the consent of the National Assembly.
B. The Speaker and Vice-Chairman of the National Assembly cannot concurrently hold positions other than those of the National Assembly, except in cases specifically provided for by law.
C. When a member of the National Assembly is elected as the Speaker or Vice-Speaker of the National Assembly, he/she cannot have party affiliation from the day after he/she is elected and while he/she is serving as the Speaker or Vice-Speaker of the National Assembly.
D. The Speaker of the National Assembly may attend the committee and speak, but cannot participate in voting.
"
618,PSAT_21_1,,"다음은 한국사회의 법에 대한 문제이다.
헌법전문(前文)에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)","['A. 우리 헌법은 전문에서 모든 사회적 폐습과 불의를 타파한다고 규정하고 있다.', ""B. '헌법전문에 기재된 3/1정신'은 우리나라 헌법의 연혁적ㆍ이념적 기초로서 헌법이나 법률해석에서의 해석기준으로 작용한다고 할 수 있지만, 그에 기하여 곧바로 국민의 개별적 기본권성을 도출해낼 수는 없다."", 'C. 국가는 일제로부터 조국의 자주독립을 위하여 공헌한 독립유공자와 그 유족에 대하여 응분의 예우를 하여야 할 법률상의 의무를 지닐 뿐 헌법적 의무를 지닌다고 보기는 어렵다.', 'D. 일제강점기에 일본군위안부로 강제 동원되어 인간의 존엄과 가치가 말살된 상태에서 장기간 비극적인 삶을 영위하였던 피해자들의 훼손된 인간의 존엄과 가치를 회복시켜야 할 의무는 대한민국임시정부의 법통을 계승한 지금의 정부가 국민에 대하여 부담하는 가장 근본적인 보호의무에 속한다.']",C,"A. 우리 헌법은 전문에서 모든 사회적 폐습과 불의를 타파한다고 규정하고 있다.
B. '헌법전문에 기재된 3/1정신'은 우리나라 헌법의 연혁적ㆍ이념적 기초로서 헌법이나 법률해석에서의 해석기준으로 작용한다고 할 수 있지만, 그에 기하여 곧바로 국민의 개별적 기본권성을 도출해낼 수는 없다.
C. 국가는 일제로부터 조국의 자주독립을 위하여 공헌한 독립유공자와 그 유족에 대하여 응분의 예우를 하여야 할 법률상의 의무를 지닐 뿐 헌법적 의무를 지닌다고 보기는 어렵다.
D. 일제강점기에 일본군위안부로 강제 동원되어 인간의 존엄과 가치가 말살된 상태에서 장기간 비극적인 삶을 영위하였던 피해자들의 훼손된 인간의 존엄과 가치를 회복시켜야 할 의무는 대한민국임시정부의 법통을 계승한 지금의 정부가 국민에 대하여 부담하는 가장 근본적인 보호의무에 속한다.
","다음은 한국사회의 법에 대한 문제이다.
헌법전문(前文)에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함)
A. 우리 헌법은 전문에서 모든 사회적 폐습과 불의를 타파한다고 규정하고 있다.
B. '헌법전문에 기재된 3/1정신'은 우리나라 헌법의 연혁적ㆍ이념적 기초로서 헌법이나 법률해석에서의 해석기준으로 작용한다고 할 수 있지만, 그에 기하여 곧바로 국민의 개별적 기본권성을 도출해낼 수는 없다.
C. 국가는 일제로부터 조국의 자주독립을 위하여 공헌한 독립유공자와 그 유족에 대하여 응분의 예우를 하여야 할 법률상의 의무를 지닐 뿐 헌법적 의무를 지닌다고 보기는 어렵다.
D. 일제강점기에 일본군위안부로 강제 동원되어 인간의 존엄과 가치가 말살된 상태에서 장기간 비극적인 삶을 영위하였던 피해자들의 훼손된 인간의 존엄과 가치를 회복시켜야 할 의무는 대한민국임시정부의 법통을 계승한 지금의 정부가 국민에 대하여 부담하는 가장 근본적인 보호의무에 속한다.
","Next is the issue of law in Korean society.
Which of the following is incorrect regarding the preamble to the Constitution? (In case of dispute, according to precedent)
A. Our Constitution stipulates in its preamble that all social practices and injustices will be eradicated.
B. The 'Spirit of 3/1' stated in the Preamble to the Constitution can be said to serve as an interpretive standard in the interpretation of the Constitution or laws as the historical and ideological basis of our country's Constitution, but it cannot directly derive the individual fundamental rights of citizens based on it. does not exist.
C. The state only has a legal obligation to give due respect to independence activists and their surviving families who contributed to the country's independence from Japanese colonial rule, but it is difficult to say that it has a constitutional obligation.
D. The obligation to restore the damaged human dignity and value of the victims who were forcibly mobilized as comfort women for the Japanese military during the Japanese colonial period and led a long, tragic life with their human dignity and value obliterated is a duty inherited from the legal tradition of the Provisional Government of the Republic of Korea. It is one of the most fundamental protective duties that the current government owes to its citizens.
"
